i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.24226781006616271,1
0,2,0.14152537111764826,2
1,0,0.24226781006616271,1
1,1,1.0,0
1,2,0.22200225316342134,1
2,0,0.14152537111764826,2
2,1,0.22200225316342134,1
2,2,1.0,0
