dataset,n_segments,seed,step,b_published,b_corrected,lambda_published,lambda_corrected,one_over_t,suppression_total,suppression_estimator,suppression_residual,estimator_share_log,ratio_published,ratio_corrected,excess_over_floor_published,excess_over_floor_corrected
ETTm2,3,7,1,128,1,0.6338916698917365,0.8512917886940758,0.5,0.7887783098417998,1.3429609965366314,0.587342679255752,,0.5649264539463338,0.17468535851150405,0.5649264539463338,0.17468535851150405
ETTm2,3,7,2,128,1,0.0010252089535410494,0.017395547367423204,0.3333333333333333,325.13697054830357,16.967806716220494,19.161991646067406,0.4894877501958494,934.555119596685,56.48597493820223,467.2775597983425,28.242987469101116
ETTm2,3,7,3,128,1,0.008196259788274474,0.055486277480539685,0.25,30.501717424531694,6.769707026602312,4.505618530413773,0.5595609246591022,129.6281013172795,17.02247412165509,43.20936710575983,5.6741580405516965
ETTm2,3,42,1,128,1,0.7523693770960738,0.7876601960722794,0.5,0.6645671863066173,1.0469062405389464,0.6347915033580263,,0.3082167354720111,0.26958300671605245,0.3082167354720111,0.26958300671605245
ETTm2,3,42,2,128,1,0.003466074761616834,0.052242019019010946,0.3333333333333333,96.1702664422166,15.07238666561289,6.380559932265115,0.5941289838777796,288.04336778219454,18.141679796795344,144.02168389109727,9.070839898397672
ETTm2,3,42,3,128,1,0.014611647115627796,0.08803360076983009,0.25,17.10963849740212,6.024892339185656,2.8398247693359973,0.6324387496010649,65.05619783307289,10.359299077343987,21.685399277690962,3.4530996924479957
ETTm2,3,123,1,128,1,0.5305354950884335,0.819641891149392,0.5,0.9424440110584051,1.5449331830526594,0.610022505436911,,0.8819942647474996,0.2200450108738221,0.8819942647474996,0.2200450108738221
ETTm2,3,123,2,128,1,0.0002169959390314264,0.005236291650496718,0.3333333333333333,1536.1270575900426,24.130827857282494,63.65828253697693,0.43389418970854976,4787.462511640211,189.97484761093077,2393.7312558201056,94.98742380546538
ETTm2,3,123,3,128,1,0.0008966248290216204,0.010871895768375807,0.25,278.82341856715607,12.125356577777362,22.99506961124485,0.44316916426259917,1069.7443205753084,90.98027844497939,356.58144019176945,30.326759481659796
