i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.25326680448825545,1
0,2,0.19852603634189783,2
1,0,0.25326680448825545,1
1,1,1.0,0
1,2,0.2665883736855579,1
2,0,0.19852603634189783,2
2,1,0.2665883736855579,1
2,2,1.0,0
