i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.2526192121175941,1
0,2,0.22971778446847155,2
1,0,0.2526192121175941,1
1,1,1.0,0
1,2,0.2902800673168801,1
2,0,0.22971778446847155,2
2,1,0.2902800673168801,1
2,2,1.0,0
