model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,reconstruction/score_mean,0.16664199183808723,1.0,9837,124
ft_0,val_base,val,reconstruction/score_mean,0.18998842290406173,1.1400993279572558,9837,124
ft_1,val_base,val,reconstruction/score_mean,0.19427350563861265,1.1658136313407292,9837,124
merged,val_base,val,reconstruction/score_mean,0.24434650108586292,1.4662960901432034,9837,124
base,val_base,val,reconstruction/score_p50,0.09711220115423203,1.0,9837,124
ft_0,val_base,val,reconstruction/score_p50,0.1244921013712883,1.2819408878764056,9837,124
ft_1,val_base,val,reconstruction/score_p50,0.13004188239574432,1.3390890212571118,9837,124
merged,val_base,val,reconstruction/score_p50,0.18132880330085754,1.8672092810755476,9837,124
base,val_base,val,reconstruction/score_p95,0.3873631894588466,1.0,9837,124
ft_0,val_base,val,reconstruction/score_p95,0.41166911721229515,1.062747128314914,9837,124
ft_1,val_base,val,reconstruction/score_p95,0.42332646250724665,1.0928412250493944,9837,124
merged,val_base,val,reconstruction/score_p95,0.4778996646404258,1.2337250354326654,9837,124
base,val_base,val,reconstruction/score_p99,1.604007544517516,1.0,9837,124
ft_0,val_base,val,reconstruction/score_p99,1.6627084493637045,1.0365964019600953,9837,124
ft_1,val_base,val,reconstruction/score_p99,1.606033935546874,1.0012633301110612,9837,124
merged,val_base,val,reconstruction/score_p99,1.67357982635498,1.0433740365344673,9837,124
base,val_base,val,reconstruction/score_std,0.2604758432291171,1.0,9837,124
ft_0,val_base,val,reconstruction/score_std,0.26141689816708225,1.0036128299895257,9837,124
ft_1,val_base,val,reconstruction/score_std,0.2547385895650632,0.977973951085332,9837,124
merged,val_base,val,reconstruction/score_std,0.25832973799013914,0.9917608281352592,9837,124
base,val_0,val,reconstruction/score_mean,0.7099702064843852,1.0,4869,124
ft_0,val_0,val,reconstruction/score_mean,0.47220592745969026,0.6651066807408006,4869,124
ft_1,val_0,val,reconstruction/score_mean,0.4918392655154865,0.6927604299777104,4869,124
merged,val_0,val,reconstruction/score_mean,0.43486011679087067,0.6125047400850824,4869,124
base,val_0,val,reconstruction/score_p50,0.4949725270271301,1.0,4869,124
ft_0,val_0,val,reconstruction/score_p50,0.2753779888153076,0.5563500472829551,4869,124
ft_1,val_0,val,reconstruction/score_p50,0.3115580677986145,0.6294451727853929,4869,124
merged,val_0,val,reconstruction/score_p50,0.23005473613739014,0.46478283859334385,4869,124
base,val_0,val,reconstruction/score_p95,1.5153266906738279,1.0,4869,124
ft_0,val_0,val,reconstruction/score_p95,0.7813230276107783,0.5156135851229173,4869,124
ft_1,val_0,val,reconstruction/score_p95,0.7870881795883177,0.5194181455606245,4869,124
merged,val_0,val,reconstruction/score_p95,0.6751557230949391,0.4455512644568507,4869,124
base,val_0,val,reconstruction/score_p99,5.753470134735092,1.0,4869,124
ft_0,val_0,val,reconstruction/score_p99,5.628722934722892,0.9783179199525047,4869,124
ft_1,val_0,val,reconstruction/score_p99,5.593461513519284,0.9721891975679516,4869,124
merged,val_0,val,reconstruction/score_p99,5.974139556884766,1.0383541440177884,4869,124
base,val_0,val,reconstruction/score_std,0.8629890244835254,1.0,4869,124
ft_0,val_0,val,reconstruction/score_std,0.8304922888957771,0.9623439758029406,4869,124
ft_1,val_0,val,reconstruction/score_std,0.8245585076692197,0.9554681279552711,4869,124
merged,val_0,val,reconstruction/score_std,0.8803349808860744,1.0200998574842015,4869,124
base,val_1,val,reconstruction/score_mean,0.23551649011137502,1.0,4869,124
ft_0,val_1,val,reconstruction/score_mean,0.22405949826693725,0.9513537593948526,4869,124
ft_1,val_1,val,reconstruction/score_mean,0.1694336971767288,0.7194133077331618,4869,124
merged,val_1,val,reconstruction/score_mean,0.2292923359997979,0.9735723213748908,4869,124
base,val_1,val,reconstruction/score_p50,0.21904383599758148,1.0,4869,124
ft_0,val_1,val,reconstruction/score_p50,0.20731011033058167,0.9464320663781227,4869,124
ft_1,val_1,val,reconstruction/score_p50,0.15899188816547394,0.7258450685972712,4869,124
merged,val_1,val,reconstruction/score_p50,0.22388406097888947,1.022097060888586,4869,124
base,val_1,val,reconstruction/score_p95,0.3784627377986908,1.0,4869,124
ft_0,val_1,val,reconstruction/score_p95,0.34413185119628903,0.9092885952205345,4869,124
ft_1,val_1,val,reconstruction/score_p95,0.2652103006839752,0.7007567038873032,4869,124
merged,val_1,val,reconstruction/score_p95,0.3163398623466491,0.8358547110519355,4869,124
base,val_1,val,reconstruction/score_p99,0.4193225991725921,1.0,4869,124
ft_0,val_1,val,reconstruction/score_p99,0.396828644275665,0.946356445034653,4869,124
