singular_index,singular_value,p,cumulative_energy
0,0.6378414245310449,0.4507510483883614,0.4507510483883614
1,0.45071297929748816,0.22506679832187387,0.6758178467102353
2,0.38194458101103845,0.16162629173403814,0.8374441384442735
3,0.35004047345750894,0.13575249762201796,0.9731966360662914
4,0.15553889164012646,0.026803363933708666,1.0
