i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.31201361272846534,1
0,2,0.3209067661442272,2
1,0,0.31201361272846534,1
1,1,1.0,0
1,2,0.2661859498338454,1
2,0,0.3209067661442272,2
2,1,0.2661859498338454,1
2,2,1.0,0
