i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.5707385814855656,1
0,2,0.22934371669413858,2
1,0,0.5707385814855656,1
1,1,1.0,0
1,2,0.34724534606659635,1
2,0,0.22934371669413858,2
2,1,0.34724534606659635,1
2,2,1.0,0
