i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.25618497416693364,1
0,2,0.23406273998201174,2
1,0,0.25618497416693364,1
1,1,1.0,0
1,2,0.28817552743227054,1
2,0,0.23406273998201174,2
2,1,0.28817552743227054,1
2,2,1.0,0
