singular_index,singular_value,p,cumulative_energy
0,1.1287539240717663,0.7967710688291542,0.7967710688291542
1,0.3623348463753914,0.0821022796282875,0.8788733484574417
2,0.3064137180496216,0.05871531825528438,0.9375886667127261
3,0.23420284981289355,0.034301993525614576,0.9718906602383407
4,0.2120107183148047,0.028109339761659316,1.0
