merge_scale,metric,value,selected
0.0,forecast/mse,0.8283939361572266,0
0.05,forecast/mse,0.6713133454322815,0
0.1,forecast/mse,0.5456047058105469,0
0.15,forecast/mse,0.46444568037986755,0
0.2,forecast/mse,0.4277954697608948,0
0.25,forecast/mse,0.42709770798683167,1
0.3,forecast/mse,0.4545730948448181,0
0.35,forecast/mse,0.5055941939353943,0
0.4,forecast/mse,0.5847049951553345,0
0.45,forecast/mse,0.7087113261222839,0
0.5,forecast/mse,0.8726697564125061,0
0.55,forecast/mse,1.0454075336456299,0
0.6,forecast/mse,1.2152564525604248,0
0.65,forecast/mse,1.386035442352295,0
0.7,forecast/mse,1.560921549797058,0
0.75,forecast/mse,1.7412961721420288,0
0.8,forecast/mse,1.9260263442993164,0
0.85,forecast/mse,2.11361026763916,0
0.9,forecast/mse,2.302300214767456,0
0.95,forecast/mse,2.486567258834839,0
1.0,forecast/mse,2.6636710166931152,0
1.05,forecast/mse,2.8336031436920166,0
1.1,forecast/mse,2.996514320373535,0
1.15,forecast/mse,3.1519646644592285,0
1.2,forecast/mse,3.299201726913452,0
1.25,forecast/mse,3.437906503677368,0
1.3,forecast/mse,3.568923234939575,0
1.35,forecast/mse,3.6941704750061035,0
1.4,forecast/mse,3.8152379989624023,0
1.45,forecast/mse,3.933410167694092,0
1.5,forecast/mse,4.0496978759765625,0
