segment,tau_norm,tau_over_base,base_norm
0,1.2306328486822213,0.012834319228534952,95.88610247017357
1,1.687937458842667,0.0176035673091178,95.88610247017357
2,0.6198186808281742,0.006464113827350273,95.88610247017357
