singular_index,singular_value,p,cumulative_energy
0,1.7734686794189438,0.6624571725433304,0.6624571725433304
1,1.112042242852166,0.2604673734855072,0.9229245460288376
2,0.60492657699835,0.07707545397116244,1.0
