merge_scale,split,metric,value
0.0,test,forecast/mse,0.504266619682312
0.0,test,forecast/rmse,0.7101173281101596
0.0,test,forecast/mae,0.4019903540611267
0.05,test,forecast/mse,0.48228397965431213
0.05,test,forecast/rmse,0.6944666872171135
0.05,test,forecast/mae,0.39166563749313354
0.1,test,forecast/mse,0.4627652168273926
0.1,test,forecast/rmse,0.6802684887802701
0.1,test,forecast/mae,0.383442759513855
0.15,test,forecast/mse,0.44611120223999023
0.15,test,forecast/rmse,0.6679155652026612
0.15,test,forecast/mae,0.37780025601387024
0.2,test,forecast/mse,0.4325226843357086
0.2,test,forecast/rmse,0.6576645682532309
0.2,test,forecast/mae,0.374813050031662
0.25,test,forecast/mse,0.4331582188606262
0.25,test,forecast/rmse,0.6581475661738986
0.25,test,forecast/mae,0.37397080659866333
0.3,test,forecast/mse,0.4147288501262665
0.3,test,forecast/rmse,0.643994448831872
0.3,test,forecast/mae,0.3764776885509491
0.35,test,forecast/mse,0.4102475941181183
0.35,test,forecast/rmse,0.6405057330876268
0.35,test,forecast/mae,0.3804585635662079
0.4,test,forecast/mse,0.4085119068622589
0.4,test,forecast/rmse,0.639149361935267
0.4,test,forecast/mae,0.3860950767993927
0.45,test,forecast/mse,0.409506231546402
0.45,test,forecast/rmse,0.639926739202545
0.45,test,forecast/mae,0.39321237802505493
0.5,test,forecast/mse,0.413352370262146
0.5,test,forecast/rmse,0.6429248558440916
0.5,test,forecast/mae,0.4017375409603119
0.55,test,forecast/mse,0.42032590508461
0.55,test,forecast/rmse,0.64832546231396
0.55,test,forecast/mae,0.4117909073829651
0.6,test,forecast/mse,0.4306465685367584
0.6,test,forecast/rmse,0.6562366711307426
0.6,test,forecast/mae,0.42349252104759216
0.65,test,forecast/mse,0.4444185495376587
0.65,test,forecast/rmse,0.6666472452036825
0.65,test,forecast/mae,0.43680381774902344
0.7,test,forecast/mse,0.4616953134536743
0.7,test,forecast/rmse,0.6794816505643654
0.7,test,forecast/mae,0.4516466557979584
0.75,test,forecast/mse,0.48241159319877625
0.75,test,forecast/rmse,0.6945585599492502
0.75,test,forecast/mae,0.46787476539611816
0.8,test,forecast/mse,0.5065070390701294
0.8,test,forecast/rmse,0.7116930792624931
0.8,test,forecast/mae,0.48541709780693054
0.85,test,forecast/mse,0.5340318083763123
0.85,test,forecast/rmse,0.7307748000419229
0.85,test,forecast/mae,0.5043190717697144
0.9,test,forecast/mse,0.5651700496673584
0.9,test,forecast/rmse,0.7517779257648887
0.9,test,forecast/mae,0.5247037410736084
0.95,test,forecast/mse,0.6002753973007202
0.95,test,forecast/rmse,0.7747744170406766
0.95,test,forecast/mae,0.5467214584350586
1.0,test,forecast/mse,0.6398321986198425
1.0,test,forecast/rmse,0.7998951172621587
1.0,test,forecast/mae,0.5704928040504456
1.05,test,forecast/mse,0.6843458414077759
1.05,test,forecast/rmse,0.8272519818095184
1.05,test,forecast/mae,0.596030592918396
1.1,test,forecast/mse,0.7342419028282166
1.1,test,forecast/rmse,0.8568791646598817
1.1,test,forecast/mae,0.6232270002365112
1.15,test,forecast/mse,0.7898011803627014
1.15,test,forecast/rmse,0.8887075899094715
1.15,test,forecast/mae,0.6518547534942627
1.2,test,forecast/mse,0.8508937954902649
1.2,test,forecast/rmse,0.9224390470325207
1.2,test,forecast/mae,0.6815322637557983
0.0,val,forecast/mse,0.3983822166919708
0.0,val,forecast/rmse,0.6311752662232344
0.0,val,forecast/mae,0.32833248376846313
0.05,val,forecast/mse,0.3855173885822296
0.05,val,forecast/rmse,0.6209004659220587
0.05,val,forecast/mae,0.3188745677471161
0.1,val,forecast/mse,0.3750491440296173
0.1,val,forecast/rmse,0.6124125603134029
0.1,val,forecast/mae,0.3117844760417938
0.15,val,forecast/mse,0.36698225140571594
0.15,val,forecast/rmse,0.60579060029495
0.15,val,forecast/mae,0.30734992027282715
0.2,val,forecast/mse,0.3614733815193176
0.2,val,forecast/rmse,0.6012265642162842
0.2,val,forecast/mae,0.3057474195957184
0.25,val,forecast/mse,0.3586827218532562
0.25,val,forecast/rmse,0.5989012621904016
0.25,val,forecast/mae,0.3070913553237915
0.3,val,forecast/mse,0.3587871789932251
0.3,val,forecast/rmse,0.5989884631553642
0.3,val,forecast/mae,0.3115210235118866
0.35,val,forecast/mse,0.36185503005981445
0.35,val,forecast/rmse,0.6015438720989638
0.35,val,forecast/mae,0.3187558650970459
0.4,val,forecast/mse,0.36767569184303284
0.4,val,forecast/rmse,0.6063626735238844
0.4,val,forecast/mae,0.328201025724411
0.45,val,forecast/mse,0.3758324384689331
0.45,val,forecast/rmse,0.6130517420813133
0.45,val,forecast/mae,0.33925288915634155
0.5,val,forecast/mse,0.38575929403305054
0.5,val,forecast/rmse,0.6210952374902343
0.5,val,forecast/mae,0.35128697752952576
0.55,val,forecast/mse,0.39695894718170166
0.55,val,forecast/rmse,0.6300467817406115
0.55,val,forecast/mae,0.3639278709888458
0.6,val,forecast/mse,0.4092525541782379
0.6,val,forecast/rmse,0.6397285003642076
0.6,val,forecast/mae,0.3771769106388092
0.65,val,forecast/mse,0.42287009954452515
0.65,val,forecast/rmse,0.6502846296388414
0.65,val,forecast/mae,0.3911192715167999
0.7,val,forecast/mse,0.4384262263774872
0.7,val,forecast/rmse,0.6621376189112708
0.7,val,forecast/mae,0.40609434247016907
0.75,val,forecast/mse,0.45669639110565186
0.75,val,forecast/rmse,0.6757931570426352
0.75,val,forecast/mae,0.4225648045539856
0.8,val,forecast/mse,0.47851455211639404
0.8,val,forecast/rmse,0.6917474626743448
0.8,val,forecast/mae,0.4409938454627991
0.85,val,forecast/mse,0.5046184659004211
0.85,val,forecast/rmse,0.7103650229990361
0.85,val,forecast/mae,0.46175771951675415
0.9,val,forecast/mse,0.5355655550956726
0.9,val,forecast/rmse,0.731823445303355
0.9,val,forecast/mae,0.4849620759487152
0.95,val,forecast/mse,0.571669340133667
0.95,val,forecast/rmse,0.7560881827761012
0.95,val,forecast/mae,0.5104360580444336
1.0,val,forecast/mse,0.6129599809646606
1.0,val,forecast/rmse,0.7829176080307945
1.0,val,forecast/mae,0.5378167033195496
1.05,val,forecast/mse,0.6591646075248718
1.05,val,forecast/rmse,0.8118895291385841
1.05,val,forecast/mae,0.566569447517395
1.1,val,forecast/mse,0.7098559141159058
1.1,val,forecast/rmse,0.8425294737372134
1.1,val,forecast/mae,0.5961353778839111
1.15,val,forecast/mse,0.7645732164382935
1.15,val,forecast/rmse,0.8743987742662346
1.15,val,forecast/mae,0.6260850429534912
1.2,val,forecast/mse,0.8229177594184875
1.2,val,forecast/rmse,0.9071481463457265
1.2,val,forecast/mae,0.6561720371246338
