merge_scale,metric,value,selected
0.0,forecast/mse,0.3983822166919708,0
0.05,forecast/mse,0.3855173885822296,0
0.1,forecast/mse,0.3750491440296173,0
0.15,forecast/mse,0.36698225140571594,0
0.2,forecast/mse,0.3614733815193176,0
0.25,forecast/mse,0.3586827218532562,1
0.3,forecast/mse,0.3587871789932251,0
0.35,forecast/mse,0.36185503005981445,0
0.4,forecast/mse,0.36767569184303284,0
0.45,forecast/mse,0.3758324384689331,0
0.5,forecast/mse,0.38575929403305054,0
0.55,forecast/mse,0.39695894718170166,0
0.6,forecast/mse,0.4092525541782379,0
0.65,forecast/mse,0.42287009954452515,0
0.7,forecast/mse,0.4384262263774872,0
0.75,forecast/mse,0.45669639110565186,0
0.8,forecast/mse,0.47851455211639404,0
0.85,forecast/mse,0.5046184659004211,0
0.9,forecast/mse,0.5355655550956726,0
0.95,forecast/mse,0.571669340133667,0
1.0,forecast/mse,0.6129599809646606,0
1.05,forecast/mse,0.6591646075248718,0
1.1,forecast/mse,0.7098559141159058,0
1.15,forecast/mse,0.7645732164382935,0
1.2,forecast/mse,0.8229177594184875,0
