merge_scale,split,metric,value
0.0,test,forecast/mse,0.752792239189148
0.0,test,forecast/rmse,0.8676360061622316
0.0,test,forecast/mae,0.6267167329788208
0.1,test,forecast/mse,0.6411186456680298
0.1,test,forecast/rmse,0.8006988482994276
0.1,test,forecast/mae,0.5715230107307434
0.2,test,forecast/mse,0.5581351518630981
0.2,test,forecast/rmse,0.7470844342262113
0.2,test,forecast/mae,0.5280242562294006
0.3,test,forecast/mse,0.502693235874176
0.3,test,forecast/rmse,0.7090086289137644
0.3,test,forecast/mae,0.49821737408638
0.4,test,forecast/mse,0.4700697660446167
0.4,test,forecast/rmse,0.6856163402695539
0.4,test,forecast/mae,0.4814237356185913
0.5,test,forecast/mse,0.4545615017414093
0.5,test,forecast/rmse,0.6742117632772431
0.5,test,forecast/mae,0.47530800104141235
0.6,test,forecast/mse,0.4512248635292053
0.6,test,forecast/rmse,0.6717327322151313
0.6,test,forecast/mae,0.47703641653060913
0.7,test,forecast/mse,0.45630699396133423
0.7,test,forecast/rmse,0.6755049918108187
0.7,test,forecast/mae,0.4838085174560547
0.8,test,forecast/mse,0.4672473073005676
0.8,test,forecast/rmse,0.6835549043789881
0.8,test,forecast/mae,0.49357858300209045
0.9,test,forecast/mse,0.48230013251304626
0.9,test,forecast/rmse,0.694478316805533
0.9,test,forecast/mae,0.5049107670783997
1.0,test,forecast/mse,0.5002827048301697
1.0,test,forecast/rmse,0.7073066554403187
1.0,test,forecast/mae,0.516938328742981
0.0,val,forecast/mse,0.4736316204071045
0.0,val,forecast/rmse,0.688208994715344
0.0,val,forecast/mae,0.4879014492034912
0.1,val,forecast/mse,0.4270671308040619
0.1,val,forecast/rmse,0.6535037343459194
0.1,val,forecast/mae,0.4622008204460144
0.2,val,forecast/mse,0.3933541178703308
0.2,val,forecast/rmse,0.6271794941404979
0.2,val,forecast/mae,0.44225019216537476
0.3,val,forecast/mse,0.371448814868927
0.3,val,forecast/rmse,0.6094660079683911
0.3,val,forecast/mae,0.4284858703613281
0.4,val,forecast/mse,0.36001652479171753
0.4,val,forecast/rmse,0.6000137705017423
0.4,val,forecast/mae,0.42109841108322144
0.5,val,forecast/mse,0.3575814664363861
0.5,val,forecast/rmse,0.5979811589309366
0.5,val,forecast/mae,0.419842928647995
0.6,val,forecast/mse,0.36273103952407837
0.6,val,forecast/rmse,0.6022715662590078
0.6,val,forecast/mae,0.42396119236946106
0.7,val,forecast/mse,0.37432947754859924
0.7,val,forecast/rmse,0.6118247114563118
0.7,val,forecast/mae,0.4326138496398926
0.8,val,forecast/mse,0.391613632440567
0.8,val,forecast/rmse,0.6257904061589368
0.8,val,forecast/mae,0.4449189305305481
0.9,val,forecast/mse,0.4139576256275177
0.9,val,forecast/rmse,0.6433953882547789
0.9,val,forecast/mae,0.4602097272872925
1.0,val,forecast/mse,0.4407922625541687
1.0,val,forecast/rmse,0.663921879857991
1.0,val,forecast/mae,0.47775599360466003
