merge_scale,split,metric,value
0.0,test,forecast/mse,0.657215416431427
0.0,test,forecast/rmse,0.8106882362729997
0.0,test,forecast/mae,0.501146674156189
0.05,test,forecast/mse,0.6231257915496826
0.05,test,forecast/rmse,0.7893831715647874
0.05,test,forecast/mae,0.48642486333847046
0.1,test,forecast/mse,0.5926594734191895
0.1,test,forecast/rmse,0.7698437980650292
0.1,test,forecast/mae,0.47338151931762695
0.15,test,forecast/mse,0.5660027861595154
0.15,test,forecast/rmse,0.7523315666376863
0.15,test,forecast/mae,0.46235790848731995
0.2,test,forecast/mse,0.5435088276863098
0.2,test,forecast/rmse,0.7372305119067644
0.2,test,forecast/mae,0.45396164059638977
0.25,test,forecast/mse,0.5257439017295837
0.25,test,forecast/rmse,0.7250819965559645
0.25,test,forecast/mae,0.4486817419528961
0.3,test,forecast/mse,0.5135632753372192
0.3,test,forecast/rmse,0.7166332920938151
0.3,test,forecast/mae,0.44730910658836365
0.35,test,forecast/mse,0.5082233548164368
0.35,test,forecast/rmse,0.7128978572112815
0.35,test,forecast/mae,0.45087122917175293
0.4,test,forecast/mse,0.5114936232566833
0.4,test,forecast/rmse,0.715187823761481
0.4,test,forecast/mae,0.46060171723365784
0.45,test,forecast/mse,0.5258271098136902
0.45,test,forecast/rmse,0.7251393726820315
0.45,test,forecast/mae,0.4779313802719116
0.5,test,forecast/mse,0.5545077323913574
0.5,test,forecast/rmse,0.7446527596076963
0.5,test,forecast/mae,0.5044410824775696
0.55,test,forecast/mse,0.6017521619796753
0.55,test,forecast/rmse,0.7757268604216792
0.55,test,forecast/mae,0.5411069989204407
0.6,test,forecast/mse,0.6722981333732605
0.6,test,forecast/rmse,0.8199378838505149
0.6,test,forecast/mae,0.5879916548728943
0.65,test,forecast/mse,0.7682231664657593
0.65,test,forecast/rmse,0.8764834091217923
0.65,test,forecast/mae,0.6436869502067566
0.7,test,forecast/mse,0.8919597268104553
0.7,test,forecast/rmse,0.9444361952034956
0.7,test,forecast/mae,0.7071985602378845
0.75,test,forecast/mse,1.0469701290130615
0.75,test,forecast/rmse,1.0232155828627032
0.75,test,forecast/mae,0.7771525979042053
0.8,test,forecast/mse,1.231598138809204
0.8,test,forecast/rmse,1.1097739133756948
0.8,test,forecast/mae,0.8505855798721313
0.85,test,forecast/mse,1.4374934434890747
0.85,test,forecast/rmse,1.1989551465709944
0.85,test,forecast/mae,0.9236609935760498
0.9,test,forecast/mse,1.6539970636367798
0.9,test,forecast/rmse,1.286078171666396
0.9,test,forecast/mae,0.993524432182312
0.95,test,forecast/mse,1.873109221458435
0.95,test,forecast/rmse,1.3686158049132835
0.95,test,forecast/mae,1.0590431690216064
1.0,test,forecast/mse,2.091588020324707
1.0,test,forecast/rmse,1.4462323535050332
1.0,test,forecast/mae,1.1204218864440918
1.05,test,forecast/mse,2.3091819286346436
