merge_scale,metric,value,selected
0.0,forecast/mse,0.08168109506368637,0
0.05,forecast/mse,0.06171543896198273,0
0.1,forecast/mse,0.04722500592470169,0
0.15,forecast/mse,0.037524256855249405,0
0.2,forecast/mse,0.03226865082979202,0
0.25,forecast/mse,0.031324874609708786,1
0.3,forecast/mse,0.03445879742503166,0
0.35,forecast/mse,0.04133673012256622,0
0.4,forecast/mse,0.05213809013366699,0
0.45,forecast/mse,0.06717333197593689,0
0.5,forecast/mse,0.08665268123149872,0
0.55,forecast/mse,0.11091652512550354,0
0.6,forecast/mse,0.13993673026561737,0
0.65,forecast/mse,0.1734784096479416,0
0.7,forecast/mse,0.2116285115480423,0
0.75,forecast/mse,0.25453895330429077,0
0.8,forecast/mse,0.3022215664386749,0
0.85,forecast/mse,0.3549502491950989,0
0.9,forecast/mse,0.41280636191368103,0
0.95,forecast/mse,0.47546905279159546,0
1.0,forecast/mse,0.5432971715927124,0
1.05,forecast/mse,0.6165603995323181,0
1.1,forecast/mse,0.6955286264419556,0
1.15,forecast/mse,0.7804561853408813,0
1.2,forecast/mse,0.8716732859611511,0
