merge_scale,split,metric,value
0.0,test,forecast/mse,2.9110724925994873
0.0,test,forecast/rmse,1.7061865351125847
0.0,test,forecast/mae,0.6158051490783691
0.05,test,forecast/mse,2.8523573875427246
0.05,test,forecast/rmse,1.6888923552265622
0.05,test,forecast/mae,0.5897631049156189
0.1,test,forecast/mse,2.8065991401672363
0.1,test,forecast/rmse,1.675290762872892
0.1,test,forecast/mae,0.5654194355010986
0.15,test,forecast/mse,2.7736656665802
0.15,test,forecast/rmse,1.6654325764137676
0.15,test,forecast/mae,0.5428863763809204
0.2,test,forecast/mse,2.753140449523926
0.2,test,forecast/rmse,1.6592590061602577
0.2,test,forecast/mae,0.5222519040107727
0.25,test,forecast/mse,2.74416184425354
0.25,test,forecast/rmse,1.6565511897474041
0.25,test,forecast/mae,0.5034277439117432
0.3,test,forecast/mse,2.7457082271575928
0.3,test,forecast/rmse,1.6570178717073611
0.3,test,forecast/mae,0.48628827929496765
0.35,test,forecast/mse,2.75679874420166
0.35,test,forecast/rmse,1.660361028271159
0.35,test,forecast/mae,0.47102218866348267
0.4,test,forecast/mse,2.7764475345611572
0.4,test,forecast/rmse,1.6662675459124676
0.4,test,forecast/mae,0.45811861753463745
0.45,test,forecast/mse,2.805677652359009
0.45,test,forecast/rmse,1.6750157170483533
0.45,test,forecast/mae,0.44877031445503235
0.5,test,forecast/mse,2.844604969024658
0.5,test,forecast/rmse,1.6865956744355353
0.5,test,forecast/mae,0.4452229142189026
0.55,test,forecast/mse,2.893033504486084
0.55,test,forecast/rmse,1.7008919731970293
0.55,test,forecast/mae,0.44880205392837524
0.6,test,forecast/mse,2.952218770980835
0.6,test,forecast/rmse,1.718202191530681
0.6,test,forecast/mae,0.46001362800598145
0.65,test,forecast/mse,3.0233540534973145
0.65,test,forecast/rmse,1.7387794723590781
0.65,test,forecast/mae,0.47628724575042725
0.7,test,forecast/mse,3.1072723865509033
0.7,test,forecast/rmse,1.7627456953715426
0.7,test,forecast/mae,0.4965740740299225
0.75,test,forecast/mse,3.203991651535034
0.75,test,forecast/rmse,1.7899697348097912
0.75,test,forecast/mae,0.5207114219665527
0.8,test,forecast/mse,3.3134026527404785
0.8,test,forecast/rmse,1.8202754332079742
0.8,test,forecast/mae,0.5488748550415039
0.85,test,forecast/mse,3.437856435775757
0.85,test,forecast/rmse,1.8541457428626684
0.85,test,forecast/mae,0.581212043762207
0.9,test,forecast/mse,3.5811221599578857
0.9,test,forecast/rmse,1.8923853095915446
0.9,test,forecast/mae,0.6176987886428833
0.95,test,forecast/mse,3.7449588775634766
0.95,test,forecast/rmse,1.9351896231541437
0.95,test,forecast/mae,0.6576982736587524
1.0,test,forecast/mse,3.928243637084961
1.0,test,forecast/rmse,1.9819797267088686
1.0,test,forecast/mae,0.699974536895752
1.05,test,forecast/mse,4.130203723907471
1.05,test,forecast/rmse,2.0322902656627253
1.05,test,forecast/mae,0.7441593408584595
1.1,test,forecast/mse,4.3504862785339355
1.1,test,forecast/rmse,2.0857819345593
1.1,test,forecast/mae,0.7898197174072266
1.15,test,forecast/mse,4.588725566864014
1.15,test,forecast/rmse,2.1421310806913785
1.15,test,forecast/mae,0.8365491032600403
1.2,test,forecast/mse,4.844656467437744
1.2,test,forecast/rmse,2.201058033636947
1.2,test,forecast/mae,0.8842160105705261
0.0,val,forecast/mse,0.08168109506368637
0.0,val,forecast/rmse,0.28579904664586686
0.0,val,forecast/mae,0.12481387704610825
0.05,val,forecast/mse,0.06171543896198273
0.05,val,forecast/rmse,0.24842592248391215
0.05,val,forecast/mae,0.10138892382383347
0.1,val,forecast/mse,0.04722500592470169
0.1,val,forecast/rmse,0.21731315175272226
0.1,val,forecast/mae,0.08590914309024811
0.15,val,forecast/mse,0.037524256855249405
0.15,val,forecast/rmse,0.1937117881163906
0.15,val,forecast/mae,0.07752377539873123
0.2,val,forecast/mse,0.03226865082979202
0.2,val,forecast/rmse,0.17963477065922406
0.2,val,forecast/mae,0.07370738685131073
0.25,val,forecast/mse,0.031324874609708786
0.25,val,forecast/rmse,0.17698834597144747
0.25,val,forecast/mae,0.07223587483167648
0.3,val,forecast/mse,0.03445879742503166
0.3,val,forecast/rmse,0.18563080947146587
0.3,val,forecast/mae,0.07204406708478928
0.35,val,forecast/mse,0.04133673012256622
0.35,val,forecast/rmse,0.2033143628044173
0.35,val,forecast/mae,0.07544391602277756
0.4,val,forecast/mse,0.05213809013366699
0.4,val,forecast/rmse,0.22833766691824411
0.4,val,forecast/mae,0.08566326647996902
0.45,val,forecast/mse,0.06717333197593689
0.45,val,forecast/rmse,0.2591781857640355
0.45,val,forecast/mae,0.10337583720684052
0.5,val,forecast/mse,0.08665268123149872
0.5,val,forecast/rmse,0.2943682748386767
0.5,val,forecast/mae,0.12476226687431335
0.55,val,forecast/mse,0.11091652512550354
0.55,val,forecast/rmse,0.33304132645289464
0.55,val,forecast/mae,0.14835789799690247
0.6,val,forecast/mse,0.13993673026561737
0.6,val,forecast/rmse,0.3740811813839576
0.6,val,forecast/mae,0.17367751896381378
0.65,val,forecast/mse,0.1734784096479416
0.65,val,forecast/rmse,0.416507394469704
0.65,val,forecast/mae,0.2003595381975174
0.7,val,forecast/mse,0.2116285115480423
0.7,val,forecast/rmse,0.4600309897692136
0.7,val,forecast/mae,0.22817462682724
0.75,val,forecast/mse,0.25453895330429077
0.75,val,forecast/rmse,0.5045185361354831
0.75,val,forecast/mae,0.2568838596343994
0.8,val,forecast/mse,0.3022215664386749
0.8,val,forecast/rmse,0.5497468203079259
0.8,val,forecast/mae,0.2863008677959442
0.85,val,forecast/mse,0.3549502491950989
0.85,val,forecast/rmse,0.5957770129797716
0.85,val,forecast/mae,0.31636571884155273
0.9,val,forecast/mse,0.41280636191368103
0.9,val,forecast/rmse,0.6425000870923528
0.9,val,forecast/mae,0.3469822406768799
0.95,val,forecast/mse,0.47546905279159546
0.95,val,forecast/rmse,0.6895426402997826
0.95,val,forecast/mae,0.3780427873134613
1.0,val,forecast/mse,0.5432971715927124
1.0,val,forecast/rmse,0.7370869498184813
1.0,val,forecast/mae,0.4095166027545929
1.05,val,forecast/mse,0.6165603995323181
1.05,val,forecast/rmse,0.7852136012145473
1.05,val,forecast/mae,0.44138726592063904
1.1,val,forecast/mse,0.6955286264419556
1.1,val,forecast/rmse,0.8339835888325114
1.1,val,forecast/mae,0.47363951802253723
1.15,val,forecast/mse,0.7804561853408813
1.15,val,forecast/rmse,0.8834343129745874
1.15,val,forecast/mae,0.5062485933303833
1.2,val,forecast/mse,0.8716732859611511
1.2,val,forecast/rmse,0.9336344498577327
1.2,val,forecast/mae,0.5392175912857056
