merge_scale,metric,value,selected
0.0,forecast/mse,0.34984269738197327,0
0.05,forecast/mse,0.29531431198120117,0
0.1,forecast/mse,0.24580413103103638,0
0.15,forecast/mse,0.2028169333934784,0
0.2,forecast/mse,0.16741113364696503,0
0.25,forecast/mse,0.14016865193843842,0
0.3,forecast/mse,0.12119073420763016,0
0.35,forecast/mse,0.10991246998310089,0
0.4,forecast/mse,0.10525430738925934,1
0.45,forecast/mse,0.10596481710672379,0
0.5,forecast/mse,0.1108606830239296,0
0.55,forecast/mse,0.11890435218811035,0
0.6,forecast/mse,0.12931551039218903,0
0.65,forecast/mse,0.14146067202091217,0
0.7,forecast/mse,0.1549071967601776,0
0.75,forecast/mse,0.16937781870365143,0
0.8,forecast/mse,0.18467023968696594,0
0.85,forecast/mse,0.20066261291503906,0
0.9,forecast/mse,0.21728412806987762,0
0.95,forecast/mse,0.23451301455497742,0
1.0,forecast/mse,0.2523442208766937,0
1.05,forecast/mse,0.27082517743110657,0
1.1,forecast/mse,0.2900253236293793,0
1.15,forecast/mse,0.3100035786628723,0
1.2,forecast/mse,0.33086666464805603,0
1.25,forecast/mse,0.35272619128227234,0
1.3,forecast/mse,0.3757109045982361,0
1.35,forecast/mse,0.3999848961830139,0
1.4,forecast/mse,0.4257235825061798,0
1.45,forecast/mse,0.45311474800109863,0
1.5,forecast/mse,0.4823319911956787,0
