i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.042596662074918926,1
0,2,0.05730102945827189,2
1,0,0.042596662074918926,1
1,1,1.0,0
1,2,0.15484527457457764,1
2,0,0.05730102945827189,2
2,1,0.15484527457457764,1
2,2,1.0,0
