singular_index,singular_value,p,cumulative_energy
0,3.021800160394538,0.5881855820081479,0.5881855820081479
1,2.5256297614180325,0.4108868741128378,0.9990724561209856
2,0.11999849093352064,0.0009275438790143759,1.0
