merge_scale,metric,value,selected
0.0,forecast/mse,0.07912911474704742,0
0.05,forecast/mse,0.0578419491648674,0
0.1,forecast/mse,0.04368503764271736,0
0.15,forecast/mse,0.03506138175725937,0
0.2,forecast/mse,0.030884364619851112,0
0.25,forecast/mse,0.030273085460066795,1
0.3,forecast/mse,0.032883547246456146,0
0.35,forecast/mse,0.03924418240785599,0
0.4,forecast/mse,0.04969543218612671,0
0.45,forecast/mse,0.0647212564945221,0
0.5,forecast/mse,0.08472264558076859,0
0.55,forecast/mse,0.10991831868886948,0
0.6,forecast/mse,0.140624538064003,0
0.65,forecast/mse,0.17754051089286804,0
0.7,forecast/mse,0.22074033319950104,0
0.75,forecast/mse,0.2704402506351471,0
0.8,forecast/mse,0.3273882567882538,0
0.85,forecast/mse,0.3922540247440338,0
0.9,forecast/mse,0.465807169675827,0
0.95,forecast/mse,0.5480871796607971,0
1.0,forecast/mse,0.6411919593811035,0
1.05,forecast/mse,0.7465773820877075,0
1.1,forecast/mse,0.8657103776931763,0
1.15,forecast/mse,1.0005297660827637,0
1.2,forecast/mse,1.1526565551757812,0
