step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.06545535507518249,0.3333333333333333,1.378252733049158,64,0,42
1,0.6841706016842484,0.5,0.14179373390843156,0.3333333333333333,1.378252733049158,64,0,42
2,0.792750911016386,0.3333333333333333,0.792750911016386,0.3333333333333333,1.378252733049158,64,0,42
