merge_scale,split,metric,value
0.0,test,forecast/mse,0.521262526512146
0.0,test,forecast/rmse,0.7219851290103876
0.0,test,forecast/mae,0.4007120430469513
0.05,test,forecast/mse,0.5058541297912598
0.05,test,forecast/rmse,0.7112342299068991
0.05,test,forecast/mae,0.39549821615219116
0.1,test,forecast/mse,0.4909493625164032
0.1,test,forecast/rmse,0.7006777879427913
0.1,test,forecast/mae,0.39072713255882263
0.15,test,forecast/mse,0.4766739308834076
0.15,test,forecast/rmse,0.6904157666822271
0.15,test,forecast/mae,0.38648906350135803
0.2,test,forecast/mse,0.4631679356098175
0.2,test,forecast/rmse,0.680564424290469
0.2,test,forecast/mae,0.38287752866744995
0.25,test,forecast/mse,0.4506029784679413
0.25,test,forecast/rmse,0.6712696764102646
0.25,test,forecast/mae,0.37999898195266724
0.3,test,forecast/mse,0.4391825199127197
0.3,test,forecast/rmse,0.6627084727938218
0.3,test,forecast/mae,0.3779360353946686
0.35,test,forecast/mse,0.42913955450057983
0.35,test,forecast/rmse,0.6550874403471493
0.35,test,forecast/mae,0.3767910599708557
0.4,test,forecast/mse,0.42072921991348267
0.4,test,forecast/rmse,0.6486364312259084
0.4,test,forecast/mae,0.37666794657707214
0.45,test,forecast/mse,0.41420984268188477
0.45,test,forecast/rmse,0.643591363119398
0.45,test,forecast/mae,0.3776588439941406
0.5,test,forecast/mse,0.4098411500453949
0.5,test,forecast/rmse,0.6401883707514492
0.5,test,forecast/mae,0.3798418641090393
0.55,test,forecast/mse,0.4078727066516876
0.55,test,forecast/rmse,0.63864912640016
0.55,test,forecast/mae,0.3833068609237671
0.6,test,forecast/mse,0.40852802991867065
0.6,test,forecast/rmse,0.6391619747127254
0.6,test,forecast/mae,0.3881426453590393
0.65,test,forecast/mse,0.41194209456443787
0.65,test,forecast/rmse,0.6418271531841246
0.65,test,forecast/mae,0.3943580985069275
0.7,test,forecast/mse,0.41813790798187256
0.7,test,forecast/rmse,0.6466358387700705
0.7,test,forecast/mae,0.40189889073371887
0.75,test,forecast/mse,0.42702579498291016
0.75,test,forecast/rmse,0.6534721072723075
0.75,test,forecast/mae,0.4106575548648834
0.8,test,forecast/mse,0.43847712874412537
0.8,test,forecast/rmse,0.6621760557012957
0.8,test,forecast/mae,0.4204753339290619
0.85,test,forecast/mse,0.4522251486778259
0.85,test,forecast/rmse,0.6724768759428282
0.85,test,forecast/mae,0.4310554265975952
0.9,test,forecast/mse,0.46804001927375793
0.9,test,forecast/rmse,0.684134503788369
0.9,test,forecast/mae,0.44216710329055786
0.95,test,forecast/mse,0.48580697178840637
0.95,test,forecast/rmse,0.6969985450403798
0.95,test,forecast/mae,0.4536827802658081
1.0,test,forecast/mse,0.5054065585136414
1.0,test,forecast/rmse,0.7109195161997182
1.0,test,forecast/mae,0.46552640199661255
1.05,test,forecast/mse,0.5267539620399475
1.05,test,forecast/rmse,0.7257781768832317
1.05,test,forecast/mae,0.477647602558136
1.1,test,forecast/mse,0.5496798753738403
1.1,test,forecast/rmse,0.7414039893161085
1.1,test,forecast/mae,0.4899660348892212
1.15,test,forecast/mse,0.573993980884552
1.15,test,forecast/rmse,0.7576239046417107
1.15,test,forecast/mae,0.5024043321609497
1.2,test,forecast/mse,0.5995129942893982
1.2,test,forecast/rmse,0.7742822445913364
1.2,test,forecast/mae,0.5148952603340149
0.0,val,forecast/mse,0.31247374415397644
0.0,val,forecast/rmse,0.558993509939048
0.0,val,forecast/mae,0.32661572098731995
0.05,val,forecast/mse,0.3011668026447296
0.05,val,forecast/rmse,0.548786664055104
0.05,val,forecast/mae,0.3205324113368988
0.1,val,forecast/mse,0.2905404269695282
0.1,val,forecast/rmse,0.5390180210062816
0.1,val,forecast/mae,0.31498679518699646
0.15,val,forecast/mse,0.2806659936904907
0.15,val,forecast/rmse,0.5297791933348183
0.15,val,forecast/mae,0.3100155293941498
0.2,val,forecast/mse,0.2716130018234253
0.2,val,forecast/rmse,0.5211650427872396
0.2,val,forecast/mae,0.30562588572502136
0.25,val,forecast/mse,0.2634514570236206
0.25,val,forecast/rmse,0.5132752254138325
0.25,val,forecast/mae,0.30180349946022034
0.3,val,forecast/mse,0.25625717639923096
0.3,val,forecast/rmse,0.5062185065752051
0.3,val,forecast/mae,0.2985786497592926
0.35,val,forecast/mse,0.25011101365089417
0.35,val,forecast/rmse,0.500111001329599
0.35,val,forecast/mae,0.29601648449897766
0.4,val,forecast/mse,0.245095357298851
0.4,val,forecast/rmse,0.49507106287769537
0.4,val,forecast/mae,0.29414358735084534
0.45,val,forecast/mse,0.2413087785243988
0.45,val,forecast/rmse,0.4912318989279898
0.45,val,forecast/mae,0.2929897606372833
0.5,val,forecast/mse,0.23885446786880493
0.5,val,forecast/rmse,0.48872739627404244
0.5,val,forecast/mae,0.2926476299762726
0.55,val,forecast/mse,0.2378394454717636
0.55,val,forecast/rmse,0.48768785659657715
0.55,val,forecast/mae,0.29323136806488037
0.6,val,forecast/mse,0.23838220536708832
0.6,val,forecast/rmse,0.48824400187517747
0.6,val,forecast/mae,0.2948700487613678
0.65,val,forecast/mse,0.24061693251132965
0.65,val,forecast/rmse,0.49052719854390303
0.65,val,forecast/mae,0.29754874110221863
0.7,val,forecast/mse,0.24467232823371887
0.7,val,forecast/rmse,0.4946436376157272
0.7,val,forecast/mae,0.30119588971138
0.75,val,forecast/mse,0.25064218044281006
0.75,val,forecast/rmse,0.500641768575905
0.75,val,forecast/mae,0.30580708384513855
0.8,val,forecast/mse,0.25861096382141113
0.8,val,forecast/rmse,0.5085380652629763
0.8,val,forecast/mae,0.31141990423202515
0.85,val,forecast/mse,0.26860710978507996
0.85,val,forecast/rmse,0.5182731999487142
0.85,val,forecast/mae,0.31817448139190674
0.9,val,forecast/mse,0.28061583638191223
0.9,val,forecast/rmse,0.5297318532823113
0.9,val,forecast/mae,0.3262505829334259
0.95,val,forecast/mse,0.29458725452423096
0.95,val,forecast/rmse,0.5427589285532123
0.95,val,forecast/mae,0.33567726612091064
1.0,val,forecast/mse,0.3104211390018463
1.0,val,forecast/rmse,0.557154501912931
1.0,val,forecast/mae,0.34625622630119324
1.05,val,forecast/mse,0.32799461483955383
1.05,val,forecast/rmse,0.5727081410627527
1.05,val,forecast/mae,0.35776036977767944
1.1,val,forecast/mse,0.34714025259017944
1.1,val,forecast/rmse,0.5891860933441823
1.1,val,forecast/mae,0.37000513076782227
1.15,val,forecast/mse,0.36765795946121216
1.15,val,forecast/rmse,0.6063480514203143
1.15,val,forecast/mae,0.38284459710121155
1.2,val,forecast/mse,0.38934075832366943
1.2,val,forecast/rmse,0.6239717608383166
1.2,val,forecast/mae,0.3961310386657715
