merge_scale,metric,value,selected
0.0,forecast/mse,0.31247374415397644,0
0.05,forecast/mse,0.3011668026447296,0
0.1,forecast/mse,0.2905404269695282,0
0.15,forecast/mse,0.2806659936904907,0
0.2,forecast/mse,0.2716130018234253,0
0.25,forecast/mse,0.2634514570236206,0
0.3,forecast/mse,0.25625717639923096,0
0.35,forecast/mse,0.25011101365089417,0
0.4,forecast/mse,0.245095357298851,0
0.45,forecast/mse,0.2413087785243988,0
0.5,forecast/mse,0.23885446786880493,0
0.55,forecast/mse,0.2378394454717636,1
0.6,forecast/mse,0.23838220536708832,0
0.65,forecast/mse,0.24061693251132965,0
0.7,forecast/mse,0.24467232823371887,0
0.75,forecast/mse,0.25064218044281006,0
0.8,forecast/mse,0.25861096382141113,0
0.85,forecast/mse,0.26860710978507996,0
0.9,forecast/mse,0.28061583638191223,0
0.95,forecast/mse,0.29458725452423096,0
1.0,forecast/mse,0.3104211390018463,0
1.05,forecast/mse,0.32799461483955383,0
1.1,forecast/mse,0.34714025259017944,0
1.15,forecast/mse,0.36765795946121216,0
1.2,forecast/mse,0.38934075832366943,0
