model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.3256669044494629,1.0,4061,124
ft_0,val_base,val,forecast/mae,0.34876754879951477,1.0709333494881936,4061,124
ft_1,val_base,val,forecast/mae,0.35197779536247253,1.0807908035896001,4061,124
ft_2,val_base,val,forecast/mae,0.5557129979133606,1.7063846228181787,4061,124
merged,val_base,val,forecast/mae,0.3590591549873352,1.1025349830813225,4061,124
base,val_base,val,forecast/mse,0.44567835330963135,1.0,4061,124
ft_0,val_base,val,forecast/mse,0.27977198362350464,0.6277441602130839,4061,124
ft_1,val_base,val,forecast/mse,0.448036253452301,1.0052905870908018,4061,124
ft_2,val_base,val,forecast/mse,0.6688056588172913,1.5006464950579372,4061,124
merged,val_base,val,forecast/mse,0.396159291267395,0.8888905829181402,4061,124
base,val_base,val,forecast/rmse,0.6675914568878419,1.0,4061,124
ft_0,val_base,val,forecast/rmse,0.528934763107422,0.7923030734593196,4061,124
ft_1,val_base,val,forecast/rmse,0.6693551026565056,1.0026418039812632,4061,124
ft_2,val_base,val,forecast/rmse,0.8178053917756297,1.2250087734616177,4061,124
merged,val_base,val,forecast/rmse,0.629411861397126,0.9428099399763136,4061,124
base,val_0,val,forecast/mae,0.4658116400241852,1.0,1274,124
ft_0,val_0,val,forecast/mae,0.18897715210914612,0.4056943534071719,1274,124
ft_1,val_0,val,forecast/mae,0.17379917204380035,0.37311041011078344,1274,124
ft_2,val_0,val,forecast/mae,0.5617967844009399,1.206059995348702,1274,124
merged,val_0,val,forecast/mae,0.22799259424209595,0.4894523336305174,1274,124
base,val_0,val,forecast/mse,0.3723549544811249,1.0,1274,124
ft_0,val_0,val,forecast/mse,0.07350405305624008,0.19740318255914624,1274,124
ft_1,val_0,val,forecast/mse,0.06248956173658371,0.16782256012589564,1274,124
ft_2,val_0,val,forecast/mse,0.4930860102176666,1.3242364692173358,1274,124
merged,val_0,val,forecast/mse,0.09185439348220825,0.24668503098127692,1274,124
base,val_0,val,forecast/rmse,0.6102089432982156,1.0,1274,124
ft_0,val_0,val,forecast/rmse,0.2711163090930534,0.44430077938165513,1274,124
ft_1,val_0,val,forecast/rmse,0.24997912260143587,0.40966151897132785,1274,124
ft_2,val_0,val,forecast/rmse,0.7022008332504788,1.1507547389506314,1274,124
merged,val_0,val,forecast/rmse,0.30307489747949806,0.4966739684957094,1274,124
base,val_1,val,forecast/mae,0.5329921841621399,1.0,1274,124
ft_0,val_1,val,forecast/mae,0.5024625062942505,0.9427202147140641,1274,124
ft_1,val_1,val,forecast/mae,0.19578829407691956,0.3673380208842976,1274,124
ft_2,val_1,val,forecast/mae,0.18244081735610962,0.3422954834561136,1274,124
merged,val_1,val,forecast/mae,0.24542205035686493,0.46046088038357774,1274,124
base,val_1,val,forecast/mse,0.4554290473461151,1.0,1274,124
ft_0,val_1,val,forecast/mse,0.36811164021492004,0.808274400502092,1274,124
ft_1,val_1,val,forecast/mse,0.08295366168022156,0.18214398524558487,1274,124
ft_2,val_1,val,forecast/mse,0.07161306589841843,0.15724307949992092,1274,124
merged,val_1,val,forecast/mse,0.11475320905447006,0.25196725971512396,1274,124
base,val_1,val,forecast/rmse,0.6748548342763169,1.0,1274,124
ft_0,val_1,val,forecast/rmse,0.6067220452686057,0.8990408224892193,1274,124
ft_1,val_1,val,forecast/rmse,0.28801677326194314,0.4267833001015678,1274,124
ft_2,val_1,val,forecast/rmse,0.267606176868955,0.39653887514330916,1274,124
merged,val_1,val,forecast/rmse,0.3387524303299831,0.5019634047568845,1274,124
base,val_2,val,forecast/mae,0.5487396717071533,1.0,1274,124
ft_0,val_2,val,forecast/mae,0.9293534159660339,1.6936144111373876,1274,124
ft_1,val_2,val,forecast/mae,0.39646032452583313,0.7224925496864981,1274,124
ft_2,val_2,val,forecast/mae,0.23384679853916168,0.426152528414164,1274,124
merged,val_2,val,forecast/mae,0.36930781602859497,0.6730109650714009,1274,124
base,val_2,val,forecast/mse,0.4712642729282379,1.0,1274,124
ft_0,val_2,val,forecast/mse,1.0445590019226074,2.216503694269369,1274,124
ft_1,val_2,val,forecast/mse,0.23508454859256744,0.4988380450142146,1274,124
ft_2,val_2,val,forecast/mse,0.1063603088259697,0.22569143246334267,1274,124
merged,val_2,val,forecast/mse,0.20664095878601074,0.43848212278437904,1274,124
base,val_2,val,forecast/rmse,0.6864869065963588,1.0,1274,124
ft_0,val_2,val,forecast/rmse,1.0220366930412075,1.488792696875347,1274,124
ft_1,val_2,val,forecast/rmse,0.48485518311405873,0.7062846770348444,1274,124
ft_2,val_2,val,forecast/rmse,0.326129282380423,0.47506992376211593,1274,124
merged,val_2,val,forecast/rmse,0.45457778078785455,0.6621798266214239,1274,124
base,test,test,forecast/mae,0.5593014359474182,1.0,13817,124
ft_0,test,test,forecast/mae,0.28045380115509033,0.5014358682630965,13817,124
ft_1,test,test,forecast/mae,0.23161937296390533,0.41412261452817123,13817,124
ft_2,test,test,forecast/mae,0.3509170711040497,0.6274202935124246,13817,124
merged,test,test,forecast/mae,0.2637012302875519,0.4714831991104405,13817,124
standard,test,test,forecast/mae,0.1895199716091156,0.33885121587088685,13817,124
base,test,test,forecast/mse,0.5712218284606934,1.0,13817,124
ft_0,test,test,forecast/mse,0.15541961789131165,0.27208277090903626,13817,124
ft_1,test,test,forecast/mse,0.0988776758313179,0.17309855979728517,13817,124
ft_2,test,test,forecast/mse,0.21217988431453705,0.3714491879386179,13817,124
merged,test,test,forecast/mse,0.11415015161037445,0.19983506568364498,13817,124
standard,test,test,forecast/mse,0.0724346935749054,0.12680659240579029,13817,124
base,test,test,forecast/rmse,0.7557921860278084,1.0,13817,124
ft_0,test,test,forecast/rmse,0.39423294876419407,0.5216155393669137,13817,124
ft_1,test,test,forecast/rmse,0.31444820850390914,0.4160511504578316,13817,124
ft_2,test,test,forecast/rmse,0.4606298777918526,0.6094663140310693,13817,124
merged,test,test,forecast/rmse,0.33786114249847443,0.44702915529487,13817,124
