singular_index,singular_value,p,cumulative_energy
0,0.591515576912433,0.520724670252565,0.520724670252565
1,0.3633490383069746,0.1964824714211561,0.7172071416737211
2,0.28293741333235906,0.1191397102867867,0.8363468519605078
3,0.27194828567187895,0.11006479598263555,0.9464116479431434
4,0.1897567833809676,0.05358835205685667,1.0
