step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.11489359595115693,0.2,0.934703800551285,256,0,123
1,0.4428491085856328,0.5,0.09132270509341534,0.2,0.934703800551285,256,0,123
2,0.6523411511900649,0.3333333333333333,0.386940760110257,0.2,0.934703800551285,256,0,123
3,0.3884481185850965,0.25,0.37676401861110087,0.2,0.934703800551285,256,0,123
4,0.030078920234069804,0.2,0.030078920234069804,0.2,0.934703800551285,256,0,123
