merge_scale,metric,value,selected
0.0,forecast/mse,0.4780758023262024,0
0.05,forecast/mse,0.4471595883369446,0
0.1,forecast/mse,0.4179835915565491,0
0.15,forecast/mse,0.392110139131546,0
0.2,forecast/mse,0.3706341087818146,0
0.25,forecast/mse,0.3539573550224304,0
0.3,forecast/mse,0.34186094999313354,0
0.35,forecast/mse,0.33419084548950195,0
0.4,forecast/mse,0.3305179476737976,0
0.45,forecast/mse,0.3302861750125885,1
0.5,forecast/mse,0.3329956829547882,0
0.55,forecast/mse,0.33824536204338074,0
0.6,forecast/mse,0.3457378149032593,0
0.65,forecast/mse,0.3552645146846771,0
0.7,forecast/mse,0.3667146861553192,0
0.75,forecast/mse,0.38003191351890564,0
0.8,forecast/mse,0.3951572775840759,0
0.85,forecast/mse,0.41203489899635315,0
0.9,forecast/mse,0.4306105673313141,0
0.95,forecast/mse,0.4508112370967865,0
1.0,forecast/mse,0.4725097119808197,0
1.05,forecast/mse,0.49557483196258545,0
1.1,forecast/mse,0.5198435187339783,0
1.15,forecast/mse,0.5452075004577637,0
1.2,forecast/mse,0.5715551376342773,0
