segment,tau_norm,tau_over_base,base_norm
0,2.0948437220154608,0.021850887336669008,95.86996123951472
1,2.5402626975893843,0.02649696176723147,95.86996123951472
2,0.9016652011655312,0.009405085696372346,95.86996123951472
