parameter,i,j,cosine
decoder.encoder.layers.0.self_attn.out_proj.bias,0,2,0.022964250217874283
decoder.encoder.layers.0.self_attn.out_proj.bias,1,0,0.41663421087254504
decoder.encoder.layers.0.self_attn.out_proj.bias,1,2,0.5783732837143372
decoder.encoder.layers.0.self_attn.out_proj.bias,2,0,0.022964250217874283
decoder.encoder.layers.0.self_attn.out_proj.bias,2,1,0.5783732837143372
decoder.encoder.layers.0.self_attn.out_proj.weight,0,1,0.5800479169927549
decoder.encoder.layers.0.self_attn.out_proj.weight,0,2,0.4535412001495748
decoder.encoder.layers.0.self_attn.out_proj.weight,1,0,0.5800479169927549
decoder.encoder.layers.0.self_attn.out_proj.weight,1,2,0.37230818877693345
decoder.encoder.layers.0.self_attn.out_proj.weight,2,0,0.4535412001495748
decoder.encoder.layers.0.self_attn.out_proj.weight,2,1,0.37230818877693345
decoder.encoder.layers.1.linear1.bias,0,1,0.4998918838047875
decoder.encoder.layers.1.linear1.bias,0,2,0.2158333008312332
decoder.encoder.layers.1.linear1.bias,1,0,0.4998918838047875
decoder.encoder.layers.1.linear1.bias,1,2,0.35095008896917756
decoder.encoder.layers.1.linear1.bias,2,0,0.2158333008312332
decoder.encoder.layers.1.linear1.bias,2,1,0.35095008896917756
decoder.encoder.layers.1.linear1.weight,0,1,0.4480199060277451
decoder.encoder.layers.1.linear1.weight,0,2,0.29654514760763434
decoder.encoder.layers.1.linear1.weight,1,0,0.4480199060277451
decoder.encoder.layers.1.linear1.weight,1,2,0.2868394512904241
decoder.encoder.layers.1.linear1.weight,2,0,0.29654514760763434
decoder.encoder.layers.1.linear1.weight,2,1,0.2868394512904241
decoder.encoder.layers.1.linear2.bias,0,1,0.6390403731276256
decoder.encoder.layers.1.linear2.bias,0,2,0.036588921149996116
decoder.encoder.layers.1.linear2.bias,1,0,0.6390403731276256
decoder.encoder.layers.1.linear2.bias,1,2,0.5802727951218953
decoder.encoder.layers.1.linear2.bias,2,0,0.036588921149996116
decoder.encoder.layers.1.linear2.bias,2,1,0.5802727951218953
decoder.encoder.layers.1.linear2.weight,0,1,0.46899819853312713
decoder.encoder.layers.1.linear2.weight,0,2,0.2322239591274914
decoder.encoder.layers.1.linear2.weight,1,0,0.46899819853312713
decoder.encoder.layers.1.linear2.weight,1,2,0.35805921589074746
decoder.encoder.layers.1.linear2.weight,2,0,0.2322239591274914
decoder.encoder.layers.1.linear2.weight,2,1,0.35805921589074746
decoder.encoder.layers.1.norm1.bias,0,1,0.6352398376515925
decoder.encoder.layers.1.norm1.bias,0,2,-0.003550315098145709
decoder.encoder.layers.1.norm1.bias,1,0,0.6352398376515925
decoder.encoder.layers.1.norm1.bias,1,2,0.4974755838977651
decoder.encoder.layers.1.norm1.bias,2,0,-0.003550315098145709
decoder.encoder.layers.1.norm1.bias,2,1,0.4974755838977651
decoder.encoder.layers.1.norm1.weight,0,1,0.4804680964457838
decoder.encoder.layers.1.norm1.weight,0,2,0.30784344497776495
decoder.encoder.layers.1.norm1.weight,1,0,0.4804680964457838
decoder.encoder.layers.1.norm1.weight,1,2,0.3743149077287779
decoder.encoder.layers.1.norm1.weight,2,0,0.30784344497776495
decoder.encoder.layers.1.norm1.weight,2,1,0.3743149077287779
decoder.encoder.layers.1.norm2.bias,0,1,0.4680766066492675
decoder.encoder.layers.1.norm2.bias,0,2,0.25223759459494516
decoder.encoder.layers.1.norm2.bias,1,0,0.4680766066492675
decoder.encoder.layers.1.norm2.bias,1,2,0.327787884516956
decoder.encoder.layers.1.norm2.bias,2,0,0.25223759459494516
decoder.encoder.layers.1.norm2.bias,2,1,0.327787884516956
decoder.encoder.layers.1.norm2.weight,0,1,0.6012391525195268
decoder.encoder.layers.1.norm2.weight,0,2,0.2896668213683237
decoder.encoder.layers.1.norm2.weight,1,0,0.6012391525195268
decoder.encoder.layers.1.norm2.weight,1,2,0.2836001147713977
decoder.encoder.layers.1.norm2.weight,2,0,0.2896668213683237
decoder.encoder.layers.1.norm2.weight,2,1,0.2836001147713977
decoder.encoder.layers.1.self_attn.in_proj_bias,0,1,0.5100104226536223
decoder.encoder.layers.1.self_attn.in_proj_bias,0,2,0.06724631848536632
decoder.encoder.layers.1.self_attn.in_proj_bias,1,0,0.5100104226536223
decoder.encoder.layers.1.self_attn.in_proj_bias,1,2,0.42985766089596333
decoder.encoder.layers.1.self_attn.in_proj_bias,2,0,0.06724631848536632
decoder.encoder.layers.1.self_attn.in_proj_bias,2,1,0.42985766089596333
decoder.encoder.layers.1.self_attn.in_proj_weight,0,1,0.4115505805442114
decoder.encoder.layers.1.self_attn.in_proj_weight,0,2,0.21070285394570798
decoder.encoder.layers.1.self_attn.in_proj_weight,1,0,0.4115505805442114
decoder.encoder.layers.1.self_attn.in_proj_weight,1,2,0.22360539161846493
decoder.encoder.layers.1.self_attn.in_proj_weight,2,0,0.21070285394570798
decoder.encoder.layers.1.self_attn.in_proj_weight,2,1,0.22360539161846493
decoder.encoder.layers.1.self_attn.out_proj.bias,0,1,0.5403352942848498
decoder.encoder.layers.1.self_attn.out_proj.bias,0,2,-0.027174757365215574
decoder.encoder.layers.1.self_attn.out_proj.bias,1,0,0.5403352942848498
decoder.encoder.layers.1.self_attn.out_proj.bias,1,2,0.5232310718790877
decoder.encoder.layers.1.self_attn.out_proj.bias,2,0,-0.027174757365215574
decoder.encoder.layers.1.self_attn.out_proj.bias,2,1,0.5232310718790877
decoder.encoder.layers.1.self_attn.out_proj.weight,0,1,0.44002037092056867
decoder.encoder.layers.1.self_attn.out_proj.weight,0,2,0.26350348563536236
decoder.encoder.layers.1.self_attn.out_proj.weight,1,0,0.44002037092056867
decoder.encoder.layers.1.self_attn.out_proj.weight,1,2,0.07415929166046567
decoder.encoder.layers.1.self_attn.out_proj.weight,2,0,0.26350348563536236
decoder.encoder.layers.1.self_attn.out_proj.weight,2,1,0.07415929166046567
decoder.norm.bias,0,1,0.7848080579423113
decoder.norm.bias,0,2,0.3732107360254841
decoder.norm.bias,1,0,0.7848080579423113
decoder.norm.bias,1,2,0.5996697424439189
decoder.norm.bias,2,0,0.3732107360254841
decoder.norm.bias,2,1,0.5996697424439189
decoder.norm.weight,0,1,0.5493188264953485
decoder.norm.weight,0,2,0.31368228591933833
decoder.norm.weight,1,0,0.5493188264953485
decoder.norm.weight,1,2,0.2936135780376826
decoder.norm.weight,2,0,0.31368228591933833
decoder.norm.weight,2,1,0.2936135780376826
decoder.output_projection.bias,0,1,0.8319160827844517
decoder.output_projection.bias,0,2,0.26910457812301847
decoder.output_projection.bias,1,0,0.8319160827844517
decoder.output_projection.bias,1,2,0.62159757444109
decoder.output_projection.bias,2,0,0.26910457812301847
decoder.output_projection.bias,2,1,0.62159757444109
decoder.output_projection.weight,0,1,0.5957863889706316
decoder.output_projection.weight,0,2,0.305589655492001
decoder.output_projection.weight,1,0,0.5957863889706316
decoder.output_projection.weight,1,2,0.37032191123475056
decoder.output_projection.weight,2,0,0.305589655492001
decoder.output_projection.weight,2,1,0.37032191123475056
decoder_mask_token,0,1,0.3214429484628632
decoder_mask_token,0,2,-0.1580567699002769
decoder_mask_token,1,0,0.3214429484628632
decoder_mask_token,1,2,0.5382775696586795
decoder_mask_token,2,0,-0.1580567699002769
decoder_mask_token,2,1,0.5382775696586795
decoder_pos_enc,0,1,0.4805210124412904
decoder_pos_enc,0,2,0.18098142276296852
decoder_pos_enc,1,0,0.4805210124412904
decoder_pos_enc,1,2,0.41587638177309433
decoder_pos_enc,2,0,0.18098142276296852
decoder_pos_enc,2,1,0.41587638177309433
encoder.encoder.layers.0.linear1.bias,0,1,0.20506077045713553
encoder.encoder.layers.0.linear1.bias,0,2,0.04317024166113155
encoder.encoder.layers.0.linear1.bias,1,0,0.20506077045713553
encoder.encoder.layers.0.linear1.bias,1,2,0.13316862327677856
encoder.encoder.layers.0.linear1.bias,2,0,0.04317024166113155
encoder.encoder.layers.0.linear1.bias,2,1,0.13316862327677856
encoder.encoder.layers.0.linear1.weight,0,1,0.2422610646061291
encoder.encoder.layers.0.linear1.weight,0,2,0.11786609023977992
encoder.encoder.layers.0.linear1.weight,1,0,0.2422610646061291
encoder.encoder.layers.0.linear1.weight,1,2,0.1880939246251203
encoder.encoder.layers.0.linear1.weight,2,0,0.11786609023977992
encoder.encoder.layers.0.linear1.weight,2,1,0.1880939246251203
encoder.encoder.layers.0.linear2.bias,0,1,0.2920350017007141
encoder.encoder.layers.0.linear2.bias,0,2,-0.01979526480717121
encoder.encoder.layers.0.linear2.bias,1,0,0.2920350017007141
encoder.encoder.layers.0.linear2.bias,1,2,0.3578799322166646
encoder.encoder.layers.0.linear2.bias,2,0,-0.01979526480717121
encoder.encoder.layers.0.linear2.bias,2,1,0.3578799322166646
encoder.encoder.layers.0.linear2.weight,0,1,0.24470521039590964
encoder.encoder.layers.0.linear2.weight,0,2,0.14746500300311918
encoder.encoder.layers.0.linear2.weight,1,0,0.24470521039590964
encoder.encoder.layers.0.linear2.weight,1,2,0.2374140743426155
encoder.encoder.layers.0.linear2.weight,2,0,0.14746500300311918
encoder.encoder.layers.0.linear2.weight,2,1,0.2374140743426155
encoder.encoder.layers.0.norm1.bias,0,1,0.6166283557399892
encoder.encoder.layers.0.norm1.bias,0,2,0.11754362892355885
encoder.encoder.layers.0.norm1.bias,1,0,0.6166283557399892
encoder.encoder.layers.0.norm1.bias,1,2,0.10536517281937247
encoder.encoder.layers.0.norm1.bias,2,0,0.11754362892355885
encoder.encoder.layers.0.norm1.bias,2,1,0.10536517281937247
encoder.encoder.layers.0.norm1.weight,0,1,0.33955429337967163
encoder.encoder.layers.0.norm1.weight,0,2,0.1169091095235957
encoder.encoder.layers.0.norm1.weight,1,0,0.33955429337967163
encoder.encoder.layers.0.norm1.weight,1,2,0.0732367735368556
encoder.encoder.layers.0.norm1.weight,2,0,0.1169091095235957
encoder.encoder.layers.0.norm1.weight,2,1,0.0732367735368556
encoder.encoder.layers.0.norm2.bias,0,1,-0.054908137279657716
encoder.encoder.layers.0.norm2.bias,0,2,-0.2606157164724444
encoder.encoder.layers.0.norm2.bias,1,0,-0.054908137279657716
encoder.encoder.layers.0.norm2.bias,1,2,0.42399318258484897
encoder.encoder.layers.0.norm2.bias,2,0,-0.2606157164724444
encoder.encoder.layers.0.norm2.bias,2,1,0.42399318258484897
encoder.encoder.layers.0.norm2.weight,0,1,0.2250329303799141
encoder.encoder.layers.0.norm2.weight,0,2,0.038868997472727186
encoder.encoder.layers.0.norm2.weight,1,0,0.2250329303799141
encoder.encoder.layers.0.norm2.weight,1,2,0.3125006447733822
encoder.encoder.layers.0.norm2.weight,2,0,0.038868997472727186
encoder.encoder.layers.0.norm2.weight,2,1,0.3125006447733822
encoder.encoder.layers.0.self_attn.in_proj_bias,0,1,0.5556664729564063
encoder.encoder.layers.0.self_attn.in_proj_bias,0,2,0.3544971087689163
encoder.encoder.layers.0.self_attn.in_proj_bias,1,0,0.5556664729564063
encoder.encoder.layers.0.self_attn.in_proj_bias,1,2,0.4276660437845114
encoder.encoder.layers.0.self_attn.in_proj_bias,2,0,0.3544971087689163
encoder.encoder.layers.0.self_attn.in_proj_bias,2,1,0.4276660437845114
encoder.encoder.layers.0.self_attn.in_proj_weight,0,1,0.2825364078396017
encoder.encoder.layers.0.self_attn.in_proj_weight,0,2,0.1860426730055581
encoder.encoder.layers.0.self_attn.in_proj_weight,1,0,0.2825364078396017
encoder.encoder.layers.0.self_attn.in_proj_weight,1,2,0.1379857602751384
encoder.encoder.layers.0.self_attn.in_proj_weight,2,0,0.1860426730055581
encoder.encoder.layers.0.self_attn.in_proj_weight,2,1,0.1379857602751384
encoder.encoder.layers.0.self_attn.out_proj.bias,0,1,0.035416379745193176
encoder.encoder.layers.0.self_attn.out_proj.bias,0,2,-0.060872654906454625
encoder.encoder.layers.0.self_attn.out_proj.bias,1,0,0.035416379745193176
encoder.encoder.layers.0.self_attn.out_proj.bias,1,2,0.3458678084487166
encoder.encoder.layers.0.self_attn.out_proj.bias,2,0,-0.060872654906454625
encoder.encoder.layers.0.self_attn.out_proj.bias,2,1,0.3458678084487166
encoder.encoder.layers.0.self_attn.out_proj.weight,0,1,0.20213034122582801
encoder.encoder.layers.0.self_attn.out_proj.weight,0,2,0.13083525108123628
encoder.encoder.layers.0.self_attn.out_proj.weight,1,0,0.20213034122582801
encoder.encoder.layers.0.self_attn.out_proj.weight,1,2,0.23839897018664846
encoder.encoder.layers.0.self_attn.out_proj.weight,2,0,0.13083525108123628
encoder.encoder.layers.0.self_attn.out_proj.weight,2,1,0.23839897018664846
encoder.encoder.layers.1.linear1.bias,0,1,0.2517723287383618
encoder.encoder.layers.1.linear1.bias,0,2,0.24854598043231638
encoder.encoder.layers.1.linear1.bias,1,0,0.2517723287383618
encoder.encoder.layers.1.linear1.bias,1,2,0.34016483224357313
encoder.encoder.layers.1.linear1.bias,2,0,0.24854598043231638
encoder.encoder.layers.1.linear1.bias,2,1,0.34016483224357313
encoder.encoder.layers.1.linear1.weight,0,1,0.20738507127777037
encoder.encoder.layers.1.linear1.weight,0,2,0.1537750527248593
encoder.encoder.layers.1.linear1.weight,1,0,0.20738507127777037
encoder.encoder.layers.1.linear1.weight,1,2,0.21332957269188788
encoder.encoder.layers.1.linear1.weight,2,0,0.1537750527248593
encoder.encoder.layers.1.linear1.weight,2,1,0.21332957269188788
encoder.encoder.layers.1.linear2.bias,0,1,0.24100785627245463
encoder.encoder.layers.1.linear2.bias,0,2,0.09311087466911785
encoder.encoder.layers.1.linear2.bias,1,0,0.24100785627245463
encoder.encoder.layers.1.linear2.bias,1,2,0.5434038496565092
encoder.encoder.layers.1.linear2.bias,2,0,0.09311087466911785
encoder.encoder.layers.1.linear2.bias,2,1,0.5434038496565092
encoder.encoder.layers.1.linear2.weight,0,1,0.20217353043461925
encoder.encoder.layers.1.linear2.weight,0,2,0.16021610780553505
encoder.encoder.layers.1.linear2.weight,1,0,0.20217353043461925
encoder.encoder.layers.1.linear2.weight,1,2,0.244216413142561
encoder.encoder.layers.1.linear2.weight,2,0,0.16021610780553505
encoder.encoder.layers.1.linear2.weight,2,1,0.244216413142561
encoder.encoder.layers.1.norm1.bias,0,1,0.633666978065642
encoder.encoder.layers.1.norm1.bias,0,2,-0.0983193784280786
encoder.encoder.layers.1.norm1.bias,1,0,0.633666978065642
encoder.encoder.layers.1.norm1.bias,1,2,0.17892015453467777
encoder.encoder.layers.1.norm1.bias,2,0,-0.0983193784280786
encoder.encoder.layers.1.norm1.bias,2,1,0.17892015453467777
encoder.encoder.layers.1.norm1.weight,0,1,0.338797497621983
encoder.encoder.layers.1.norm1.weight,0,2,0.13397322688506802
encoder.encoder.layers.1.norm1.weight,1,0,0.338797497621983
encoder.encoder.layers.1.norm1.weight,1,2,0.3673511576299323
encoder.encoder.layers.1.norm1.weight,2,0,0.13397322688506802
encoder.encoder.layers.1.norm1.weight,2,1,0.3673511576299323
encoder.encoder.layers.1.norm2.bias,0,1,0.40654910409088124
encoder.encoder.layers.1.norm2.bias,0,2,0.07101987966908749
encoder.encoder.layers.1.norm2.bias,1,0,0.40654910409088124
encoder.encoder.layers.1.norm2.bias,1,2,0.3091120467939447
encoder.encoder.layers.1.norm2.bias,2,0,0.07101987966908749
encoder.encoder.layers.1.norm2.bias,2,1,0.3091120467939447
encoder.encoder.layers.1.norm2.weight,0,1,0.5216687005156343
encoder.encoder.layers.1.norm2.weight,0,2,0.23968456675777047
encoder.encoder.layers.1.norm2.weight,1,0,0.5216687005156343
encoder.encoder.layers.1.norm2.weight,1,2,0.24148109108741844
encoder.encoder.layers.1.norm2.weight,2,0,0.23968456675777047
encoder.encoder.layers.1.norm2.weight,2,1,0.24148109108741844
encoder.encoder.layers.1.self_attn.in_proj_bias,0,1,0.29035528820134004
encoder.encoder.layers.1.self_attn.in_proj_bias,0,2,-0.03573795857502335
encoder.encoder.layers.1.self_attn.in_proj_bias,1,0,0.29035528820134004
encoder.encoder.layers.1.self_attn.in_proj_bias,1,2,0.34071236826365725
encoder.encoder.layers.1.self_attn.in_proj_bias,2,0,-0.03573795857502335
encoder.encoder.layers.1.self_attn.in_proj_bias,2,1,0.34071236826365725
encoder.encoder.layers.1.self_attn.in_proj_weight,0,1,0.28690912801530305
encoder.encoder.layers.1.self_attn.in_proj_weight,0,2,0.1056710001439379
encoder.encoder.layers.1.self_attn.in_proj_weight,1,0,0.28690912801530305
encoder.encoder.layers.1.self_attn.in_proj_weight,1,2,0.24583861651032876
encoder.encoder.layers.1.self_attn.in_proj_weight,2,0,0.1056710001439379
encoder.encoder.layers.1.self_attn.in_proj_weight,2,1,0.24583861651032876
encoder.encoder.layers.1.self_attn.out_proj.bias,0,1,0.2605949296336744
encoder.encoder.layers.1.self_attn.out_proj.bias,0,2,0.04849400291780425
encoder.encoder.layers.1.self_attn.out_proj.bias,1,0,0.2605949296336744
encoder.encoder.layers.1.self_attn.out_proj.bias,1,2,0.541051328197069
encoder.encoder.layers.1.self_attn.out_proj.bias,2,0,0.04849400291780425
encoder.encoder.layers.1.self_attn.out_proj.bias,2,1,0.541051328197069
encoder.encoder.layers.1.self_attn.out_proj.weight,0,1,0.20666624310858717
encoder.encoder.layers.1.self_attn.out_proj.weight,0,2,0.07061519221795566
encoder.encoder.layers.1.self_attn.out_proj.weight,1,0,0.20666624310858717
encoder.encoder.layers.1.self_attn.out_proj.weight,1,2,0.21838130350386697
encoder.encoder.layers.1.self_attn.out_proj.weight,2,0,0.07061519221795566
encoder.encoder.layers.1.self_attn.out_proj.weight,2,1,0.21838130350386697
encoder.encoder.layers.2.linear1.bias,0,1,0.35799387258592363
encoder.encoder.layers.2.linear1.bias,0,2,0.37635741359980485
encoder.encoder.layers.2.linear1.bias,1,0,0.35799387258592363
encoder.encoder.layers.2.linear1.bias,1,2,0.44120819399385763
encoder.encoder.layers.2.linear1.bias,2,0,0.37635741359980485
encoder.encoder.layers.2.linear1.bias,2,1,0.44120819399385763
encoder.encoder.layers.2.linear1.weight,0,1,0.20577207546043302
encoder.encoder.layers.2.linear1.weight,0,2,0.16523767627891983
encoder.encoder.layers.2.linear1.weight,1,0,0.20577207546043302
encoder.encoder.layers.2.linear1.weight,1,2,0.25946422002007796
encoder.encoder.layers.2.linear1.weight,2,0,0.16523767627891983
encoder.encoder.layers.2.linear1.weight,2,1,0.25946422002007796
encoder.encoder.layers.2.linear2.bias,0,1,0.4108903678869496
encoder.encoder.layers.2.linear2.bias,0,2,0.20765321840977619
encoder.encoder.layers.2.linear2.bias,1,0,0.4108903678869496
encoder.encoder.layers.2.linear2.bias,1,2,0.7784344420008649
encoder.encoder.layers.2.linear2.bias,2,0,0.20765321840977619
encoder.encoder.layers.2.linear2.bias,2,1,0.7784344420008649
encoder.encoder.layers.2.linear2.weight,0,1,0.23779651264228704
encoder.encoder.layers.2.linear2.weight,0,2,0.25095971664107336
encoder.encoder.layers.2.linear2.weight,1,0,0.23779651264228704
encoder.encoder.layers.2.linear2.weight,1,2,0.33099797408259146
encoder.encoder.layers.2.linear2.weight,2,0,0.25095971664107336
encoder.encoder.layers.2.linear2.weight,2,1,0.33099797408259146
encoder.encoder.layers.2.norm1.bias,0,1,0.000522187534171728
encoder.encoder.layers.2.norm1.bias,0,2,0.1887521105683056
encoder.encoder.layers.2.norm1.bias,1,0,0.000522187534171728
encoder.encoder.layers.2.norm1.bias,1,2,0.023990114130685577
encoder.encoder.layers.2.norm1.bias,2,0,0.1887521105683056
encoder.encoder.layers.2.norm1.bias,2,1,0.023990114130685577
encoder.encoder.layers.2.norm1.weight,0,1,0.17583722655342218
encoder.encoder.layers.2.norm1.weight,0,2,0.039883606836912486
encoder.encoder.layers.2.norm1.weight,1,0,0.17583722655342218
encoder.encoder.layers.2.norm1.weight,1,2,0.02322169602554993
encoder.encoder.layers.2.norm1.weight,2,0,0.039883606836912486
encoder.encoder.layers.2.norm1.weight,2,1,0.02322169602554993
encoder.encoder.layers.2.norm2.bias,0,1,0.373843294498978
encoder.encoder.layers.2.norm2.bias,0,2,0.31813066453392225
encoder.encoder.layers.2.norm2.bias,1,0,0.373843294498978
encoder.encoder.layers.2.norm2.bias,1,2,0.6932973611297901
encoder.encoder.layers.2.norm2.bias,2,0,0.31813066453392225
encoder.encoder.layers.2.norm2.bias,2,1,0.6932973611297901
encoder.encoder.layers.2.norm2.weight,0,1,0.43594311777662237
encoder.encoder.layers.2.norm2.weight,0,2,0.2012967420325061
encoder.encoder.layers.2.norm2.weight,1,0,0.43594311777662237
encoder.encoder.layers.2.norm2.weight,1,2,0.434130820389435
encoder.encoder.layers.2.norm2.weight,2,0,0.2012967420325061
encoder.encoder.layers.2.norm2.weight,2,1,0.434130820389435
encoder.encoder.layers.2.self_attn.in_proj_bias,0,1,-0.08161627060750605
encoder.encoder.layers.2.self_attn.in_proj_bias,0,2,0.20281991686020165
encoder.encoder.layers.2.self_attn.in_proj_bias,1,0,-0.08161627060750605
encoder.encoder.layers.2.self_attn.in_proj_bias,1,2,0.2064618065513496
encoder.encoder.layers.2.self_attn.in_proj_bias,2,0,0.20281991686020165
encoder.encoder.layers.2.self_attn.in_proj_bias,2,1,0.2064618065513496
encoder.encoder.layers.2.self_attn.in_proj_weight,0,1,0.09969572487681007
encoder.encoder.layers.2.self_attn.in_proj_weight,0,2,0.10237371664941908
encoder.encoder.layers.2.self_attn.in_proj_weight,1,0,0.09969572487681007
encoder.encoder.layers.2.self_attn.in_proj_weight,1,2,0.17789236941579437
encoder.encoder.layers.2.self_attn.in_proj_weight,2,0,0.10237371664941908
encoder.encoder.layers.2.self_attn.in_proj_weight,2,1,0.17789236941579437
encoder.encoder.layers.2.self_attn.out_proj.bias,0,1,0.45071317020259916
encoder.encoder.layers.2.self_attn.out_proj.bias,0,2,0.18549257234052743
encoder.encoder.layers.2.self_attn.out_proj.bias,1,0,0.45071317020259916
encoder.encoder.layers.2.self_attn.out_proj.bias,1,2,0.6142573416785904
encoder.encoder.layers.2.self_attn.out_proj.bias,2,0,0.18549257234052743
encoder.encoder.layers.2.self_attn.out_proj.bias,2,1,0.6142573416785904
encoder.encoder.layers.2.self_attn.out_proj.weight,0,1,0.21213605490767978
encoder.encoder.layers.2.self_attn.out_proj.weight,0,2,0.12569772231801637
encoder.encoder.layers.2.self_attn.out_proj.weight,1,0,0.21213605490767978
encoder.encoder.layers.2.self_attn.out_proj.weight,1,2,0.0662459344736293
encoder.encoder.layers.2.self_attn.out_proj.weight,2,0,0.12569772231801637
encoder.encoder.layers.2.self_attn.out_proj.weight,2,1,0.0662459344736293
encoder.norm.bias,0,1,0.19003306085842112
encoder.norm.bias,0,2,0.1530626352822552
encoder.norm.bias,1,0,0.19003306085842112
encoder.norm.bias,1,2,0.6953402008150728
encoder.norm.bias,2,0,0.1530626352822552
encoder.norm.bias,2,1,0.6953402008150728
encoder.norm.weight,0,1,0.46907851133591305
encoder.norm.weight,0,2,0.37569157567246736
encoder.norm.weight,1,0,0.46907851133591305
encoder.norm.weight,1,2,0.4352225101899114
encoder.norm.weight,2,0,0.37569157567246736
encoder.norm.weight,2,1,0.4352225101899114
encoder_pos_enc,0,1,0.31031457159174447
encoder_pos_enc,0,2,0.11947972483912364
encoder_pos_enc,1,0,0.31031457159174447
encoder_pos_enc,1,2,0.148760092338964
encoder_pos_enc,2,0,0.11947972483912364
encoder_pos_enc,2,1,0.148760092338964
encoder_to_decoder.bias,0,1,0.3717873801208919
encoder_to_decoder.bias,0,2,0.12501285564399164
encoder_to_decoder.bias,1,0,0.3717873801208919
encoder_to_decoder.bias,1,2,0.6052812741717924
