merge_scale,metric,value,selected
0.0,forecast/mse,0.4128572940826416,0
0.05,forecast/mse,0.38947978615760803,0
0.1,forecast/mse,0.37001967430114746,0
0.15,forecast/mse,0.35469621419906616,0
0.2,forecast/mse,0.34358736872673035,0
0.25,forecast/mse,0.33666443824768066,0
0.3,forecast/mse,0.33387359976768494,1
0.35,forecast/mse,0.33520400524139404,0
0.4,forecast/mse,0.3406970500946045,0
0.45,forecast/mse,0.35044804215431213,0
0.5,forecast/mse,0.3645854890346527,0
0.55,forecast/mse,0.38326296210289,0
0.6,forecast/mse,0.4066857099533081,0
0.65,forecast/mse,0.43513306975364685,0
0.7,forecast/mse,0.46895313262939453,0
0.75,forecast/mse,0.5085609555244446,0
0.8,forecast/mse,0.5543819069862366,0
0.85,forecast/mse,0.6068202257156372,0
0.9,forecast/mse,0.6662227511405945,0
0.95,forecast/mse,0.7328927516937256,0
1.0,forecast/mse,0.8071188926696777,0
1.05,forecast/mse,0.8891401886940002,0
1.1,forecast/mse,0.9791318774223328,0
1.15,forecast/mse,1.0772675275802612,0
1.2,forecast/mse,1.1837477684020996,0
