merge_scale,split,metric,value
0.0,test,forecast/mse,0.501264214515686
0.0,test,forecast/rmse,0.7080001514941123
0.0,test,forecast/mae,0.40029609203338623
0.05,test,forecast/mse,0.4727048873901367
0.05,test,forecast/rmse,0.6875353717374377
0.05,test,forecast/mae,0.38858455419540405
0.1,test,forecast/mse,0.4473831057548523
0.1,test,forecast/rmse,0.6688670314456022
0.1,test,forecast/mae,0.3790450692176819
0.15,test,forecast/mse,0.4258672893047333
0.15,test,forecast/rmse,0.6525850820427428
0.15,test,forecast/mae,0.37198302149772644
0.2,test,forecast/mse,0.4088202118873596
0.2,test,forecast/rmse,0.6393905003105377
0.2,test,forecast/mae,0.367935448884964
0.25,test,forecast/mse,0.39694899320602417
0.25,test,forecast/rmse,0.6300388822969771
0.25,test,forecast/mae,0.3674165606498718
0.3,test,forecast/mse,0.3909926414489746
0.3,test,forecast/rmse,0.6252940439896854
0.3,test,forecast/mae,0.3707581162452698
0.35,test,forecast/mse,0.39168763160705566
0.35,test,forecast/rmse,0.6258495279274848
0.35,test,forecast/mae,0.37843242287635803
0.4,test,forecast/mse,0.39974501729011536
0.4,test,forecast/rmse,0.632253918366755
0.4,test,forecast/mae,0.3906748592853546
0.45,test,forecast/mse,0.41581085324287415
0.45,test,forecast/rmse,0.6448339733938296
0.45,test,forecast/mae,0.4075769782066345
0.5,test,forecast/mse,0.4404217004776001
0.5,test,forecast/rmse,0.6636427506404331
0.5,test,forecast/mae,0.42899221181869507
0.55,test,forecast/mse,0.4740481376647949
0.55,test,forecast/rmse,0.688511537786256
0.55,test,forecast/mae,0.45448988676071167
0.6,test,forecast/mse,0.5170527696609497
0.6,test,forecast/rmse,0.7190638147347909
0.6,test,forecast/mae,0.4835585057735443
0.65,test,forecast/mse,0.5696958899497986
0.65,test,forecast/rmse,0.7547820148558115
0.65,test,forecast/mae,0.5157033205032349
0.7,test,forecast/mse,0.63211590051651
0.7,test,forecast/rmse,0.7950571680807047
0.7,test,forecast/mae,0.5505678057670593
0.75,test,forecast/mse,0.7043184041976929
0.75,test,forecast/rmse,0.8392367986436801
0.75,test,forecast/mae,0.5877490639686584
0.8,test,forecast/mse,0.7862138152122498
0.8,test,forecast/rmse,0.886686988295334
0.8,test,forecast/mae,0.6268811225891113
0.85,test,forecast/mse,0.8776763677597046
0.85,test,forecast/rmse,0.9368438331758953
0.85,test,forecast/mae,0.6676759123802185
0.9,test,forecast/mse,0.9785994291305542
0.9,test,forecast/rmse,0.9892418456224717
0.9,test,forecast/mae,0.7099188566207886
