parameter,shape,rank,i,j,angle_index,angle_rad
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,1,0.6303675748648376
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,2,0.7213441511622742
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,3,0.7999635114616687
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,4,0.8513382421848998
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,5,1.0733120057287775
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,6,1.3407559757585628
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,7,1.3816969541364787
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,1,0,0.40225195183613804
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,1,1,0.4698036227461839
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,1,2,0.48375246234999264
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,1,3,0.5266934430328372
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,1,4,0.638263682110694
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,1,5,0.75869415804734
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,1,6,0.9366323028372495
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,1,7,1.1733842099157281
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,1,0,0.3147648444192222
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,1,1,0.48329482637577337
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,1,2,0.5599396874852535
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,1,3,0.6904185042640113
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,1,4,0.9466404745485554
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,1,5,1.1215185515520907
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,1,6,1.2748784977167293
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,1,7,1.4143358695070756
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,0,0.3502202787115656
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,1,0.4840628821990385
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,2,0.5203349652182218
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,3,0.6088080367412795
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,4,0.7672191345215124
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,5,1.0433682063556613
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,6,1.2052399779807457
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,0,2,7,1.3984171296240677
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,0,0.3147648444192226
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,1,0.4832948263757736
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,2,0.5599396874852544
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,3,0.6904185042640114
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,4,0.9466404745485553
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,5,1.121518551552091
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,6,1.2748784977167293
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,0,7,1.4143358695070756
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,0,0.18495863508186042
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,1,0.25210208540847784
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,2,0.3044347925569557
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,3,0.4245299017497426
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,4,0.5189186839604822
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,5,0.6226196857607283
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,6,0.9260780178041469
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,1,2,7,1.4799116629767148
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,0,0.3502202787115665
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,1,0.4840628821990368
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,2,0.520334965218222
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,3,0.6088080367412797
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,4,0.7672191345215124
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,5,1.0433682063556613
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,6,1.205239977980746
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,0,7,1.3984171296240677
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,0,0.18495863508186042
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,1,0.25210208540847784
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,2,0.3044347925569546
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,3,0.4245299017497428
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,4,0.5189186839604827
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,5,0.6226196857607286
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,6,0.9260780178041468
decoder.encoder.layers.1.self_attn.out_proj.weight,64x64,8,2,1,7,1.4799116629767146
decoder.output_projection.weight,204x64,8,0,1,0,0.21729579417144063
decoder.output_projection.weight,204x64,8,0,1,1,0.35574881613996545
decoder.output_projection.weight,204x64,8,0,1,2,0.4825477394148135
decoder.output_projection.weight,204x64,8,0,1,3,0.6703042368656155
decoder.output_projection.weight,204x64,8,0,1,4,1.0079791819773192
decoder.output_projection.weight,204x64,8,0,1,5,1.2186712933233181
decoder.output_projection.weight,204x64,8,0,1,6,1.4194000466316994
decoder.output_projection.weight,204x64,8,0,1,7,1.5200581772394195
decoder.output_projection.weight,204x64,8,0,2,0,0.34699094589103685
decoder.output_projection.weight,204x64,8,0,2,1,0.4183968257966263
decoder.output_projection.weight,204x64,8,0,2,2,0.5896064415422079
decoder.output_projection.weight,204x64,8,0,2,3,0.7371375610821064
decoder.output_projection.weight,204x64,8,0,2,4,0.8910001279101336
decoder.output_projection.weight,204x64,8,0,2,5,1.2057964839791695
decoder.output_projection.weight,204x64,8,0,2,6,1.283274327249372
decoder.output_projection.weight,204x64,8,0,2,7,1.5480147610425539
decoder.output_projection.weight,204x64,8,1,0,0,0.2172957941714427
decoder.output_projection.weight,204x64,8,1,0,1,0.35574881613996645
decoder.output_projection.weight,204x64,8,1,0,2,0.48254773941481377
decoder.output_projection.weight,204x64,8,1,0,3,0.670304236865616
decoder.output_projection.weight,204x64,8,1,0,4,1.0079791819773192
decoder.output_projection.weight,204x64,8,1,0,5,1.2186712933233181
decoder.output_projection.weight,204x64,8,1,0,6,1.4194000466316994
decoder.output_projection.weight,204x64,8,1,0,7,1.5200581772394197
decoder.output_projection.weight,204x64,8,1,2,0,0.17348543728474905
decoder.output_projection.weight,204x64,8,1,2,1,0.22914640871511058
decoder.output_projection.weight,204x64,8,1,2,2,0.3699715039903102
decoder.output_projection.weight,204x64,8,1,2,3,0.4050354951318971
decoder.output_projection.weight,204x64,8,1,2,4,0.5041029997940789
decoder.output_projection.weight,204x64,8,1,2,5,0.8601127423372937
decoder.output_projection.weight,204x64,8,1,2,6,1.0254877857812885
decoder.output_projection.weight,204x64,8,1,2,7,1.5139592516748352
decoder.output_projection.weight,204x64,8,2,0,0,0.34699094589103624
decoder.output_projection.weight,204x64,8,2,0,1,0.4183968257966255
decoder.output_projection.weight,204x64,8,2,0,2,0.5896064415422076
decoder.output_projection.weight,204x64,8,2,0,3,0.737137561082106
decoder.output_projection.weight,204x64,8,2,0,4,0.8910001279101336
decoder.output_projection.weight,204x64,8,2,0,5,1.2057964839791695
decoder.output_projection.weight,204x64,8,2,0,6,1.2832743272493718
decoder.output_projection.weight,204x64,8,2,0,7,1.5480147610425536
decoder.output_projection.weight,204x64,8,2,1,0,0.1734854372847484
decoder.output_projection.weight,204x64,8,2,1,1,0.2291464087151096
decoder.output_projection.weight,204x64,8,2,1,2,0.36997150399030987
decoder.output_projection.weight,204x64,8,2,1,3,0.40503549513189685
decoder.output_projection.weight,204x64,8,2,1,4,0.5041029997940789
decoder.output_projection.weight,204x64,8,2,1,5,0.8601127423372937
decoder.output_projection.weight,204x64,8,2,1,6,1.0254877857812883
decoder.output_projection.weight,204x64,8,2,1,7,1.5139592516748355
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,0,0.8574216640275631
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,1,1.081613728921475
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,2,1.1858293181297532
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,3,1.2562130449725442
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,4,1.3102053071328674
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,5,1.3594598431498566
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,6,1.4665001982598143
encoder.encoder.layers.0.linear1.weight,512x128,8,0,1,7,1.5255889963979778
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,0,0.8177106177887803
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,1,0.9324861443214535
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,2,1.085080328048368
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,3,1.1218093167600371
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,4,1.1417299225716695
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,5,1.2196191413509716
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,6,1.47039713505944
encoder.encoder.layers.0.linear1.weight,512x128,8,0,2,7,1.5341558762319705
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,0,0.857421664027563
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,1,1.0816137289214751
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,2,1.185829318129753
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,3,1.256213044972544
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,4,1.3102053071328674
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,5,1.3594598431498564
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,6,1.4665001982598143
encoder.encoder.layers.0.linear1.weight,512x128,8,1,0,7,1.5255889963979778
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,0,0.4232666946531051
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,1,0.4748561491627637
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,2,0.5229234456560885
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,3,0.6377603940762703
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,4,0.6769726543709566
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,5,0.809941502500807
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,6,1.0024856281242942
encoder.encoder.layers.0.linear1.weight,512x128,8,1,2,7,1.5288322585405383
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,0,0.8177106177887804
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,1,0.9324861443214532
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,2,1.085080328048368
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,3,1.1218093167600371
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,4,1.1417299225716695
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,5,1.2196191413509716
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,6,1.47039713505944
encoder.encoder.layers.0.linear1.weight,512x128,8,2,0,7,1.5341558762319707
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,0,0.4232666946531054
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,1,0.4748561491627637
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,2,0.5229234456560885
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,3,0.6377603940762698
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,4,0.6769726543709566
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,5,0.809941502500807
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,6,1.0024856281242944
encoder.encoder.layers.0.linear1.weight,512x128,8,2,1,7,1.528832258540538
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,0,0.3510971606786219
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,1,0.5062786263169831
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,2,0.6461236208103893
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,3,0.8239563814666832
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,4,0.9350620781564826
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,5,1.0662982544979893
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,6,1.226293784313901
encoder.encoder.layers.0.linear2.weight,128x512,8,0,1,7,1.444834817897957
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,0,0.3894583712372988
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,1,0.5286615853103961
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,2,0.6666625732072637
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,3,0.6757439087012136
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,4,0.8944864133378767
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,5,1.1977962838483864
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,6,1.2991484724802187
encoder.encoder.layers.0.linear2.weight,128x512,8,0,2,7,1.488637040906979
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,0,0.3510971606786219
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,1,0.5062786263169838
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,2,0.6461236208103891
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,3,0.8239563814666834
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,4,0.9350620781564829
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,5,1.0662982544979893
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,6,1.226293784313901
encoder.encoder.layers.0.linear2.weight,128x512,8,1,0,7,1.4448348178979573
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,0,0.19369773729449163
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,1,0.2487158094939105
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,2,0.28485268764698657
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,3,0.336285120525665
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,4,0.5104318148162104
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,5,0.6640165944793486
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,6,0.9004698553718845
encoder.encoder.layers.0.linear2.weight,128x512,8,1,2,7,1.4496640504642235
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,0,0.3894583712372988
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,1,0.5286615853103963
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,2,0.6666625732072633
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,3,0.6757439087012135
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,4,0.8944864133378764
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,5,1.1977962838483864
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,6,1.2991484724802187
encoder.encoder.layers.0.linear2.weight,128x512,8,2,0,7,1.4886370409069791
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,0,0.19369773729449047
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,1,0.24871580949391006
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,2,0.284852687646985
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,3,0.3362851205256627
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,4,0.5104318148162108
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,5,0.6640165944793477
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,6,0.9004698553718845
encoder.encoder.layers.0.linear2.weight,128x512,8,2,1,7,1.4496640504642238
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,0,0.5518053266100017
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,1,0.9184954066148456
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,2,1.030601329743402
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,3,1.1566765605411191
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,4,1.1776080573748022
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,5,1.3387891457014471
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,6,1.416581640187981
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,1,7,1.543660281200156
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,0,0.5623622403207246
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,1,0.5879268638579367
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,2,0.785580279173071
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,3,0.9253274859681004
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,4,1.009126175021892
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,5,1.1193819312100124
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,6,1.356429029883841
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,0,2,7,1.5356482267550442
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,0,0.5518053266100013
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,1,0.918495406614846
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,2,1.030601329743402
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,3,1.1566765605411191
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,4,1.1776080573748025
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,5,1.3387891457014471
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,6,1.416581640187981
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,0,7,1.5436602812001563
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,0,0.289026708722095
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,1,0.37785045815284557
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,2,0.5093188027669485
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,3,0.5566582718868026
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,4,0.6893361396982361
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,5,1.065171561499938
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,6,1.3704129970919563
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,1,2,7,1.5529877624353372
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,0,0.5623622403207242
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,1,0.5879268638579364
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,2,0.7855802791730713
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,3,0.9253274859681005
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,4,1.0091261750218918
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,5,1.1193819312100124
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,6,1.3564290298838408
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,0,7,1.5356482267550444
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,0,0.28902670872209385
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,1,0.37785045815284735
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,2,0.509318802766949
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,3,0.5566582718868031
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,4,0.6893361396982368
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,5,1.065171561499938
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,6,1.3704129970919563
encoder.encoder.layers.0.self_attn.in_proj_weight,384x128,8,2,1,7,1.5529877624353374
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,0,0.3278020918329984
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,1,0.5638019285989331
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,2,0.616547654028436
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,3,0.8309175541126929
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,4,1.0341506562171814
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,5,1.1638282013434078
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,6,1.3962687526701003
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,1,7,1.5556671849880164
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,0,0.37263493344036
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,1,0.44926597730917456
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,2,0.6730049213503123
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,3,0.8639951320889185
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,4,0.9296035216689464
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,5,1.1427645315715704
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,6,1.313035233682419
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,0,2,7,1.4295956309357822
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,0,0.3278020918329981
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,1,0.5638019285989331
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,2,0.6165476540284363
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,3,0.8309175541126922
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,4,1.0341506562171814
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,5,1.1638282013434078
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,6,1.3962687526701003
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,0,7,1.5556671849880164
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,0,0.20296773547766297
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,1,0.25589462824101433
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,2,0.3257546336880827
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,3,0.4293912100186175
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,4,0.48206596465685925
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,5,0.6933424093851424
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,6,0.9390823895277631
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,1,2,7,1.5110840914474952
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,0,0.3726349334403603
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,1,0.44926597730917534
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,2,0.6730049213503125
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,3,0.8639951320889183
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,4,0.9296035216689462
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,5,1.1427645315715698
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,6,1.3130352336824187
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,0,7,1.4295956309357822
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,0,0.20296773547766353
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,1,0.2558946282410174
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,2,0.3257546336880827
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,3,0.42939121001861835
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,4,0.48206596465685997
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,5,0.6933424093851428
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,6,0.9390823895277632
encoder.encoder.layers.0.self_attn.out_proj.weight,128x128,8,2,1,7,1.5110840914474954
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,0,0.9529894031227499
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,1,1.0026447020561662
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,2,1.1982765532939008
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,3,1.2623134205761861
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,4,1.3903103112321866
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,5,1.4602250142712045
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,6,1.5088732132374632
encoder.encoder.layers.1.linear1.weight,512x128,8,0,1,7,1.5675691055471832
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,0,0.9763699781345943
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,1,1.0325002409718183
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,2,1.1415742203512778
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,3,1.2461730353124685
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,4,1.3535383542254265
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,5,1.4611492388335492
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,6,1.481684142500305
encoder.encoder.layers.1.linear1.weight,512x128,8,0,2,7,1.542421456195137
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,0,0.9529894031227497
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,1,1.0026447020561662
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,2,1.1982765532939013
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,3,1.2623134205761863
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,4,1.3903103112321866
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,5,1.4602250142712048
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,6,1.5088732132374632
encoder.encoder.layers.1.linear1.weight,512x128,8,1,0,7,1.5675691055471832
encoder.encoder.layers.1.linear1.weight,512x128,8,1,2,0,0.47455545768506524
