merge_scale,metric,value,selected
0.0,forecast/mse,0.3855379819869995,0
0.1,forecast/mse,0.34668031334877014,0
0.2,forecast/mse,0.32568833231925964,0
0.3,forecast/mse,0.3198837339878082,1
0.4,forecast/mse,0.3265988230705261,0
0.5,forecast/mse,0.34392285346984863,0
0.6,forecast/mse,0.37041017413139343,0
0.7,forecast/mse,0.4048614799976349,0
0.8,forecast/mse,0.44614729285240173,0
0.9,forecast/mse,0.49327054619789124,0
1.0,forecast/mse,0.5456444025039673,0
1.1,forecast/mse,0.603395402431488,0
1.2,forecast/mse,0.6670697331428528,0
1.3,forecast/mse,0.7372850179672241,0
1.4,forecast/mse,0.8143468499183655,0
1.5,forecast/mse,0.8982881903648376,0
