merge_scale,metric,value,selected
0.0,forecast/mse,0.5748238563537598,0
0.05,forecast/mse,0.5370761752128601,0
0.1,forecast/mse,0.5001754760742188,0
0.15,forecast/mse,0.4654982388019562,0
0.2,forecast/mse,0.4347831606864929,0
0.25,forecast/mse,0.41012102365493774,0
0.3,forecast/mse,0.39270681142807007,0
0.35,forecast/mse,0.3828333020210266,0
0.4,forecast/mse,0.38036784529685974,1
0.45,forecast/mse,0.3850237727165222,0
0.5,forecast/mse,0.39644739031791687,0
0.55,forecast/mse,0.41403135657310486,0
0.6,forecast/mse,0.43697407841682434,0
0.65,forecast/mse,0.46433934569358826,0
0.7,forecast/mse,0.49537795782089233,0
0.75,forecast/mse,0.529458224773407,0
0.8,forecast/mse,0.566195011138916,0
0.85,forecast/mse,0.6054072380065918,0
0.9,forecast/mse,0.6470575332641602,0
0.95,forecast/mse,0.6913270354270935,0
1.0,forecast/mse,0.7385081052780151,0
1.05,forecast/mse,0.7890943288803101,0
1.1,forecast/mse,0.8437224626541138,0
1.15,forecast/mse,0.9032150506973267,0
1.2,forecast/mse,0.968458354473114,0
