i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.6945443276668221,1
0,2,0.6691722585710375,2
1,0,0.6945443276668221,1
1,1,1.0,0
1,2,0.8549375907848797,1
2,0,0.6691722585710375,2
2,1,0.8549375907848797,1
2,2,1.0,0
