step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.059898561455294104,0.3333333333333333,1.3306391249181846,64,1,42
1,0.7315413985857506,0.5,0.16322173023864445,0.3333333333333333,1.3306391249181846,64,1,42
2,0.7768797083060615,0.3333333333333333,0.7768797083060615,0.3333333333333333,1.3306391249181846,64,1,42
