merge_scale,metric,value,selected
0.0,forecast/mse,0.6844576597213745,0
0.05,forecast/mse,0.663093090057373,0
0.1,forecast/mse,0.644682765007019,0
0.15,forecast/mse,0.6299414038658142,0
0.2,forecast/mse,0.6196120381355286,0
0.25,forecast/mse,0.6144368648529053,1
0.3,forecast/mse,0.6151319146156311,0
0.35,forecast/mse,0.6223637461662292,0
0.4,forecast/mse,0.6367136240005493,0
0.45,forecast/mse,0.6588031649589539,0
0.5,forecast/mse,0.689160943031311,0
0.55,forecast/mse,0.7281023859977722,0
0.6,forecast/mse,0.7757962942123413,0
0.65,forecast/mse,0.8323763012886047,0
0.7,forecast/mse,0.8976303339004517,0
0.75,forecast/mse,0.9709331393241882,0
0.8,forecast/mse,1.051322340965271,0
0.85,forecast/mse,1.1377596855163574,0
0.9,forecast/mse,1.2290719747543335,0
0.95,forecast/mse,1.3239070177078247,0
1.0,forecast/mse,1.4209610223770142,0
1.05,forecast/mse,1.5193026065826416,0
1.1,forecast/mse,1.6184173822402954,0
1.15,forecast/mse,1.7177249193191528,0
1.2,forecast/mse,1.8169338703155518,0
