merge_scale,metric,value,selected
0.0,forecast/mse,0.29460227489471436,0
0.05,forecast/mse,0.28202736377716064,0
0.1,forecast/mse,0.2701261341571808,0
0.15,forecast/mse,0.25900062918663025,0
0.2,forecast/mse,0.24878354370594025,0
0.25,forecast/mse,0.2395612746477127,0
0.3,forecast/mse,0.23136159777641296,0
0.35,forecast/mse,0.22418400645256042,0
0.4,forecast/mse,0.21801409125328064,0
0.45,forecast/mse,0.21286079287528992,0
0.5,forecast/mse,0.20878322422504425,0
0.55,forecast/mse,0.20587772130966187,0
0.6,forecast/mse,0.2042902261018753,0
0.65,forecast/mse,0.2042008340358734,1
0.7,forecast/mse,0.20581620931625366,0
0.75,forecast/mse,0.2093680053949356,0
0.8,forecast/mse,0.21511167287826538,0
0.85,forecast/mse,0.22329720854759216,0
0.9,forecast/mse,0.23415422439575195,0
0.95,forecast/mse,0.24789738655090332,0
1.0,forecast/mse,0.2646906077861786,0
1.05,forecast/mse,0.28462880849838257,0
1.1,forecast/mse,0.30773961544036865,0
1.15,forecast/mse,0.3339918255805969,0
1.2,forecast/mse,0.363302618265152,0
