merge_scale,metric,value,selected
0.0,forecast/mse,0.4346541464328766,0
0.05,forecast/mse,0.41122007369995117,0
0.1,forecast/mse,0.3922140300273895,0
0.15,forecast/mse,0.37772566080093384,0
0.2,forecast/mse,0.3679165244102478,0
0.25,forecast/mse,0.3630061745643616,1
0.3,forecast/mse,0.36326852440834045,0
0.35,forecast/mse,0.36900293827056885,0
0.4,forecast/mse,0.3805144429206848,0
0.45,forecast/mse,0.398129403591156,0
0.5,forecast/mse,0.422231525182724,0
0.55,forecast/mse,0.45327359437942505,0
0.6,forecast/mse,0.49181681871414185,0
0.65,forecast/mse,0.5384642481803894,0
0.7,forecast/mse,0.5937007665634155,0
0.75,forecast/mse,0.657971203327179,0
0.8,forecast/mse,0.7316506505012512,0
0.85,forecast/mse,0.8149352073669434,0
0.9,forecast/mse,0.9078387022018433,0
0.95,forecast/mse,1.0103106498718262,0
1.0,forecast/mse,1.122342586517334,0
1.05,forecast/mse,1.2439353466033936,0
1.1,forecast/mse,1.374934434890747,0
1.15,forecast/mse,1.5148301124572754,0
1.2,forecast/mse,1.6627894639968872,0
