merge_scale,split,metric,value
0.0,test,forecast/mse,0.7023149728775024
0.0,test,forecast/rmse,0.8380423455157278
0.0,test,forecast/mae,0.6130709052085876
0.1,test,forecast/mse,0.6127609610557556
0.1,test,forecast/rmse,0.7827904962732721
0.1,test,forecast/mae,0.567032516002655
0.2,test,forecast/mse,0.5478447079658508
0.2,test,forecast/rmse,0.7401653247524169
0.2,test,forecast/mae,0.529781699180603
0.3,test,forecast/mse,0.5069750547409058
0.3,test,forecast/rmse,0.7120218077705948
0.3,test,forecast/mae,0.5043715834617615
0.4,test,forecast/mse,0.48679789900779724
0.4,test,forecast/rmse,0.6977090360657494
0.4,test,forecast/mae,0.49162930250167847
0.5,test,forecast/mse,0.4829382598400116
0.5,test,forecast/rmse,0.6949375942054161
0.5,test,forecast/mae,0.49017736315727234
0.6,test,forecast/mse,0.49166589975357056
0.6,test,forecast/rmse,0.7011889187327268
0.6,test,forecast/mae,0.4975891411304474
0.7,test,forecast/mse,0.5104964375495911
0.7,test,forecast/rmse,0.7144903341190776
0.7,test,forecast/mae,0.511500895023346
0.8,test,forecast/mse,0.5379770398139954
0.8,test,forecast/rmse,0.733469181229856
0.8,test,forecast/mae,0.5299667119979858
0.9,test,forecast/mse,0.5733599066734314
0.9,test,forecast/rmse,0.757205326627746
0.9,test,forecast/mae,0.5517460703849792
1.0,test,forecast/mse,0.6162487864494324
1.0,test,forecast/rmse,0.7850151504585324
1.0,test,forecast/mae,0.5761758685112
1.1,test,forecast/mse,0.666386604309082
1.1,test,forecast/rmse,0.8163250604441114
1.1,test,forecast/mae,0.6028950810432434
1.2,test,forecast/mse,0.7239176630973816
1.2,test,forecast/rmse,0.8508335107983122
1.2,test,forecast/mae,0.6316823959350586
1.3,test,forecast/mse,0.7893157005310059
1.3,test,forecast/rmse,0.8884344098080657
1.3,test,forecast/mae,0.662591278553009
1.4,test,forecast/mse,0.8632303476333618
1.4,test,forecast/rmse,0.9291019037938528
1.4,test,forecast/mae,0.695605456829071
1.5,test,forecast/mse,0.946437656879425
1.5,test,forecast/rmse,0.9728502746463225
1.5,test,forecast/mae,0.730692446231842
0.0,val,forecast/mse,0.3855379819869995
0.0,val,forecast/rmse,0.6209170491998102
0.0,val,forecast/mae,0.44353145360946655
0.1,val,forecast/mse,0.34949421882629395
0.1,val,forecast/rmse,0.5911803606567914
0.1,val,forecast/mae,0.4224000573158264
0.2,val,forecast/mse,0.32782667875289917
0.2,val,forecast/rmse,0.5725615065238836
0.2,val,forecast/mae,0.4087349474430084
0.3,val,forecast/mse,0.3197322189807892
0.3,val,forecast/rmse,0.565448688194419
0.3,val,forecast/mae,0.40409085154533386
0.4,val,forecast/mse,0.32453688979148865
0.4,val,forecast/rmse,0.5696813932291352
0.4,val,forecast/mae,0.40921276807785034
0.5,val,forecast/mse,0.342238187789917
0.5,val,forecast/rmse,0.5850112715067266
0.5,val,forecast/mae,0.42333564162254333
0.6,val,forecast/mse,0.3733345866203308
0.6,val,forecast/rmse,0.6110111182460847
0.6,val,forecast/mae,0.4453207552433014
0.7,val,forecast/mse,0.41824275255203247
0.7,val,forecast/rmse,0.6467169029428815
0.7,val,forecast/mae,0.474047988653183
0.8,val,forecast/mse,0.4767020344734192
0.8,val,forecast/rmse,0.6904361190388428
0.8,val,forecast/mae,0.5078539252281189
0.9,val,forecast/mse,0.5480108857154846
0.9,val,forecast/rmse,0.7402775734246476
0.9,val,forecast/mae,0.545320451259613
1.0,val,forecast/mse,0.6318113803863525
1.0,val,forecast/rmse,0.7948656366873288
1.0,val,forecast/mae,0.585651695728302
1.1,val,forecast/mse,0.7285779714584351
1.1,val,forecast/rmse,0.8535677896092583
1.1,val,forecast/mae,0.6286616325378418
1.2,val,forecast/mse,0.8394193649291992
1.2,val,forecast/rmse,0.9161983218327783
1.2,val,forecast/mae,0.674374520778656
1.3,val,forecast/mse,0.96565181016922
1.3,val,forecast/rmse,0.9826758418569269
1.3,val,forecast/mae,0.7231206297874451
1.4,val,forecast/mse,1.108132243156433
1.4,val,forecast/rmse,1.0526786039225995
1.4,val,forecast/mae,0.7746845483779907
1.5,val,forecast/mse,1.2671912908554077
1.5,val,forecast/rmse,1.125695914026256
1.5,val,forecast/mae,0.828694760799408
