singular_index,singular_value,p,cumulative_energy
0,1.9186721447302342,0.6316044363915911,0.6316044363915911
1,1.3267780696289664,0.3020231269633424,0.9336275633549336
2,0.6219737635350504,0.06637243664506638,1.0
