i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.27018736483635253,1
0,2,0.13385409474216423,2
1,0,0.27018736483635253,1
1,1,1.0,0
1,2,0.17647491405835405,1
2,0,0.13385409474216423,2
2,1,0.17647491405835405,1
2,2,1.0,0
