singular_index,singular_value,p,cumulative_energy
0,1.6442538713851824,0.6721274437461332,0.6721274437461332
1,0.9923691154057367,0.24482759233067775,0.916955036076811
2,0.5779625641994743,0.0830449639231892,1.0000000000000002
