i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.3118546915201997,1
0,2,0.2200476954788245,2
1,0,0.3118546915201997,1
1,1,1.0,0
1,2,0.23376681562748403,1
2,0,0.2200476954788245,2
2,1,0.23376681562748403,1
2,2,1.0,0
