i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.07933581306898073,1
0,2,0.04111983674781323,2
1,0,0.07933581306898073,1
1,1,1.0,0
1,2,0.1701963666389869,1
2,0,0.04111983674781323,2
2,1,0.1701963666389869,1
2,2,1.0,0
