model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,reconstruction/score_mean,0.15816848065798403,1.0,9837,8
ft_0,val_base,val,reconstruction/score_mean,0.15958974962639194,1.0089857913694018,9837,8
ft_1,val_base,val,reconstruction/score_mean,0.17347815004099285,1.096793427611622,9837,8
ft_2,val_base,val,reconstruction/score_mean,0.1769499097693902,1.1187431846931517,9837,8
merged,val_base,val,reconstruction/score_mean,0.23934013686208472,1.5131974200322655,9837,8
base,val_base,val,reconstruction/score_p50,0.08851408213376999,1.0,9837,8
ft_0,val_base,val,reconstruction/score_p50,0.09125275909900665,1.0309405791622823,9837,8
ft_1,val_base,val,reconstruction/score_p50,0.10834034532308578,1.2239899314478873,9837,8
ft_2,val_base,val,reconstruction/score_p50,0.11091945320367813,1.253127756960155,9837,8
merged,val_base,val,reconstruction/score_p50,0.17792604863643646,2.010143971978826,9837,8
base,val_base,val,reconstruction/score_p95,0.3665721774101256,1.0,9837,8
ft_0,val_base,val,reconstruction/score_p95,0.3646440148353576,0.9947400193097286,9837,8
ft_1,val_base,val,reconstruction/score_p95,0.3766121745109558,1.0273888683308263,9837,8
ft_2,val_base,val,reconstruction/score_p95,0.3893313050270067,1.0620863475719213,9837,8
merged,val_base,val,reconstruction/score_p95,0.4454198539257043,1.2150945471984442,9837,8
base,val_base,val,reconstruction/score_p99,1.59314781665802,1.0,9837,8
ft_0,val_base,val,reconstruction/score_p99,1.6038082075119013,1.006691400975111,9837,8
ft_1,val_base,val,reconstruction/score_p99,1.6011823511123655,1.0050431820389396,9837,8
ft_2,val_base,val,reconstruction/score_p99,1.5994587659835808,1.0039613080842678,9837,8
merged,val_base,val,reconstruction/score_p99,1.656515154838562,1.0397749270456704,9837,8
base,val_base,val,reconstruction/score_std,0.2580290233357665,1.0,9837,8
ft_0,val_base,val,reconstruction/score_std,0.25988688625174,1.0072002090770849,9837,8
ft_1,val_base,val,reconstruction/score_std,0.2567866412469818,0.9951851071917286,9837,8
ft_2,val_base,val,reconstruction/score_std,0.2533016767279104,0.9816790121252966,9837,8
merged,val_base,val,reconstruction/score_std,0.2547668501280273,0.9873573400171568,9837,8
base,val_0,val,reconstruction/score_mean,0.273974077525055,1.0,3213,8
ft_0,val_0,val,reconstruction/score_mean,0.23472924363314457,0.8567571273661047,3213,8
ft_1,val_0,val,reconstruction/score_mean,0.2212203105351022,0.8074497869780091,3213,8
ft_2,val_0,val,reconstruction/score_mean,0.2693556812120827,0.983142944198617,3213,8
merged,val_0,val,reconstruction/score_mean,0.23845779522441832,0.8703662674167095,3213,8
base,val_0,val,reconstruction/score_p50,0.25253137946128845,1.0,3213,8
ft_0,val_0,val,reconstruction/score_p50,0.21525946259498596,0.8524067902142987,3213,8
ft_1,val_0,val,reconstruction/score_p50,0.1989894062280655,0.7879789301929877,3213,8
ft_2,val_0,val,reconstruction/score_p50,0.24225358664989471,0.9593009279349014,3213,8
merged,val_0,val,reconstruction/score_p50,0.20923204720020294,0.8285388043519437,3213,8
base,val_0,val,reconstruction/score_p95,0.627281105518341,1.0,3213,8
ft_0,val_0,val,reconstruction/score_p95,0.5491868257522583,0.8755035356890734,3213,8
ft_1,val_0,val,reconstruction/score_p95,0.5126248955726622,0.8172171791290684,3213,8
ft_2,val_0,val,reconstruction/score_p95,0.6176970481872558,0.9847212720951228,3213,8
merged,val_0,val,reconstruction/score_p95,0.5257242918014526,0.838099995642354,3213,8
base,val_0,val,reconstruction/score_p99,0.8431389689445496,1.0,3213,8
ft_0,val_0,val,reconstruction/score_p99,0.8010810518264773,0.950117455523707,3213,8
ft_1,val_0,val,reconstruction/score_p99,0.7899108386039734,0.936869090030072,3213,8
ft_2,val_0,val,reconstruction/score_p99,0.8626900291442872,1.023188419607994,3213,8
merged,val_0,val,reconstruction/score_p99,0.8099982523918154,0.9606936486470076,3213,8
base,val_0,val,reconstruction/score_std,0.14846080025512215,1.0,3213,8
ft_0,val_0,val,reconstruction/score_std,0.13413295301109115,0.9034907044862392,3213,8
ft_1,val_0,val,reconstruction/score_std,0.12846328913568064,0.8653010688001356,3213,8
ft_2,val_0,val,reconstruction/score_std,0.1425889078270664,0.9604481963052522,3213,8
merged,val_0,val,reconstruction/score_std,0.12176912129401378,0.8202105948826889,3213,8
base,val_1,val,reconstruction/score_mean,0.7022366463822662,1.0,3213,8
ft_0,val_1,val,reconstruction/score_mean,0.5951389919281228,0.847490650045278,3213,8
ft_1,val_1,val,reconstruction/score_mean,0.4848265627853009,0.6904033921940653,3213,8
ft_2,val_1,val,reconstruction/score_mean,0.4170991924973689,0.5939581687258154,3213,8
merged,val_1,val,reconstruction/score_mean,0.43888153413579056,0.624976688979121,3213,8
base,val_1,val,reconstruction/score_p50,0.37149372696876526,1.0,3213,8
ft_0,val_1,val,reconstruction/score_p50,0.3252630829811096,0.87555471161013,3213,8
ft_1,val_1,val,reconstruction/score_p50,0.29179906845092773,0.7854750895308169,3213,8
ft_2,val_1,val,reconstruction/score_p50,0.25216788053512573,0.6787944512353171,3213,8
merged,val_1,val,reconstruction/score_p50,0.32320764660835266,0.8700218150265766,3213,8
base,val_1,val,reconstruction/score_p95,2.30388512611389,1.0,3213,8
ft_0,val_1,val,reconstruction/score_p95,1.879380893707275,0.8157441846405539,3213,8
ft_1,val_1,val,reconstruction/score_p95,1.4190655469894404,0.6159445759273027,3213,8
ft_2,val_1,val,reconstruction/score_p95,1.1801125288009644,0.5122271572591536,3213,8
merged,val_1,val,reconstruction/score_p95,1.0753047943115235,0.4667354210169795,3213,8
base,val_1,val,reconstruction/score_p99,2.961187677383423,1.0,3213,8
ft_0,val_1,val,reconstruction/score_p99,2.486343231201172,0.839643920644086,3213,8
ft_1,val_1,val,reconstruction/score_p99,1.8563259506225587,0.6268856124184784,3213,8
ft_2,val_1,val,reconstruction/score_p99,1.599425129890442,0.5401296047887558,3213,8
merged,val_1,val,reconstruction/score_p99,1.3928839111328126,0.4703801524540986,3213,8
base,val_1,val,reconstruction/score_std,0.6943616690774929,1.0,3213,8
ft_0,val_1,val,reconstruction/score_std,0.5647032797101021,0.8132696617028835,3213,8
ft_1,val_1,val,reconstruction/score_std,0.4057671629508108,0.5843743700453689,3213,8
ft_2,val_1,val,reconstruction/score_std,0.3417879524475633,0.49223332402788317,3213,8
merged,val_1,val,reconstruction/score_std,0.2802632008360358,0.4036271201553863,3213,8
base,val_2,val,reconstruction/score_mean,0.20443954350066787,1.0,3213,8
ft_0,val_2,val,reconstruction/score_mean,0.18365975315840563,0.8983572845720311,3213,8
ft_1,val_2,val,reconstruction/score_mean,0.1755472646485301,0.8586756830043334,3213,8
ft_2,val_2,val,reconstruction/score_mean,0.14535263394765902,0.7109810140384322,3213,8
merged,val_2,val,reconstruction/score_mean,0.18913115078216397,0.9251201971185486,3213,8
base,val_2,val,reconstruction/score_p50,0.19499678909778595,1.0,3213,8
ft_0,val_2,val,reconstruction/score_p50,0.16963107883930206,0.8699172926085279,3213,8
ft_1,val_2,val,reconstruction/score_p50,0.16394299268722534,0.840747139713219,3213,8
ft_2,val_2,val,reconstruction/score_p50,0.13406112790107727,0.6875042841543868,3213,8
merged,val_2,val,reconstruction/score_p50,0.17958113551139832,0.9209440644755588,3213,8
base,val_2,val,reconstruction/score_p95,0.3283827006816864,1.0,3213,8
ft_0,val_2,val,reconstruction/score_p95,0.31230402588844286,0.9510367788562979,3213,8
ft_1,val_2,val,reconstruction/score_p95,0.29179804921150204,0.8885914166786538,3213,8
ft_2,val_2,val,reconstruction/score_p95,0.2551394283771514,0.7769575798222927,3213,8
merged,val_2,val,reconstruction/score_p95,0.2987783789634703,0.9098481081471077,3213,8
base,val_2,val,reconstruction/score_p99,0.3952150356769563,1.0,3213,8
ft_0,val_2,val,reconstruction/score_p99,0.37885331034660347,0.9586004482285773,3213,8
ft_1,val_2,val,reconstruction/score_p99,0.35831581234931975,0.9066350720578417,3213,8
ft_2,val_2,val,reconstruction/score_p99,0.32147041320800784,0.8134063337377012,3213,8
merged,val_2,val,reconstruction/score_p99,0.35917389750480666,0.9088062575594689,3213,8
base,val_2,val,reconstruction/score_std,0.06298557984156439,1.0,3213,8
ft_0,val_2,val,reconstruction/score_std,0.062388154285003515,0.9905148835961556,3213,8
ft_1,val_2,val,reconstruction/score_std,0.057179280939431726,0.907815425106223,3213,8
ft_2,val_2,val,reconstruction/score_std,0.05394804463974851,0.8565142176264927,3213,8
merged,val_2,val,reconstruction/score_std,0.05109897910641383,0.8112806016067419,3213,8
base,test,test,event_f1,0.23965141612200433,1.0,87742,8
ft_0,test,test,event_f1,0.28211586901763225,1.1771925807190293,87742,8
ft_1,test,test,event_f1,0.2741116751269035,1.1437932625749883,87742,8
ft_2,test,test,event_f1,0.2557077625570776,1.0669987546699875,87742,8
merged,test,test,event_f1,0.20279720279720284,0.8462174189446919,87742,8
standard,test,test,event_f1,0.41877256317689526,1.747423695438136,87742,8
base,test,test,event_fn,16.0,1.0,87742,8
ft_0,test,test,event_fn,15.0,0.9375,87742,8
ft_1,test,test,event_fn,17.0,1.0625,87742,8
ft_2,test,test,event_fn,15.0,0.9375,87742,8
merged,test,test,event_fn,13.0,0.8125,87742,8
standard,test,test,event_fn,13.0,0.8125,87742,8
base,test,test,event_fp,333.0,1.0,87742,8
ft_0,test,test,event_fp,270.0,0.8108108108108109,87742,8
ft_1,test,test,event_fp,269.0,0.8078078078078078,87742,8
ft_2,test,test,event_fp,311.0,0.933933933933934,87742,8
merged,test,test,event_fp,443.0,1.3303303303303304,87742,8
standard,test,test,event_fp,148.0,0.4444444444444444,87742,8
base,test,test,event_precision,0.14175257731958762,1.0,87742,8
ft_0,test,test,event_precision,0.17177914110429449,1.211823759063023,87742,8
ft_1,test,test,event_precision,0.16718266253869968,1.1793976920911904,87742,8
ft_2,test,test,event_precision,0.15258855585831063,1.0764429031459004,87742,8
merged,test,test,event_precision,0.1157684630738523,0.8166938849573581,87742,8
standard,test,test,event_precision,0.2815533980582524,1.9862312444836716,87742,8
base,test,test,event_recall,0.7746478873239436,1.0,87742,8
ft_0,test,test,event_recall,0.7887323943661971,1.018181818181818,87742,8
ft_1,test,test,event_recall,0.7605633802816901,0.9818181818181818,87742,8
ft_2,test,test,event_recall,0.7887323943661971,1.018181818181818,87742,8
merged,test,test,event_recall,0.8169014084507042,1.0545454545454547,87742,8
standard,test,test,event_recall,0.8169014084507042,1.0545454545454547,87742,8
base,test,test,event_tp,55.0,1.0,87742,8
ft_0,test,test,event_tp,56.0,1.018181818181818,87742,8
ft_1,test,test,event_tp,54.0,0.9818181818181818,87742,8
ft_2,test,test,event_tp,56.0,1.018181818181818,87742,8
merged,test,test,event_tp,58.0,1.0545454545454545,87742,8
standard,test,test,event_tp,58.0,1.0545454545454545,87742,8
base,test,test,pa_f1,0.7961997285520395,1.0,87742,8
ft_0,test,test,pa_f1,0.7666684125072016,0.9629096632593142,87742,8
ft_1,test,test,pa_f1,0.7664141854864044,0.9625903626973061,87742,8
ft_2,test,test,pa_f1,0.7665479681608713,0.9627583892234018,87742,8
