i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.5501758819521335,1
0,2,0.2572337986157464,2
1,0,0.5501758819521335,1
1,1,1.0,0
1,2,0.39330874311558106,1
2,0,0.2572337986157464,2
2,1,0.39330874311558106,1
2,2,1.0,0
