singular_index,singular_value,p,cumulative_energy
0,1.101666869710858,0.8430550713345396,0.8430550713345396
1,0.40276014302613855,0.1126803895507161,0.9557354608852557
2,0.2524354187353591,0.04426453911474425,1.0
