i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.4917968397475793,1
0,2,0.2791506522904754,2
1,0,0.4917968397475793,1
1,1,1.0,0
1,2,0.3933266778062997,1
2,0,0.2791506522904754,2
2,1,0.3933266778062997,1
2,2,1.0,0
