singular_index,singular_value,p,cumulative_energy
0,0.6711885265593304,0.6378150106831535,0.6378150106831535
1,0.4312873988657967,0.26335358013089605,0.9011685908140495
2,0.26420720081257815,0.09883140918595042,1.0
