singular_index,singular_value,p,cumulative_energy
0,2.665797531409187,0.4156706350916701,0.4156706350916701
1,2.0590365290300596,0.24798369396160017,0.6636543290532703
2,1.7780148608634538,0.18491229771449916,0.8485666267677694
3,1.2736763342228918,0.0948884125025467,0.943455039270316
4,0.9832171434788972,0.056544960729683756,0.9999999999999998
