i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.30971955808702456,1
0,2,0.13251042933693674,2
1,0,0.30971955808702456,1
1,1,1.0,0
1,2,0.26529323325330256,1
2,0,0.13251042933693674,2
2,1,0.26529323325330256,1
2,2,1.0,0
