model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,reconstruction/score_mean,0.16789120813318356,1.0,9837,43
ft_0,val_base,val,reconstruction/score_mean,0.18931794054620668,1.127622718612078,9837,43
ft_1,val_base,val,reconstruction/score_mean,0.19111102913701644,1.138302781080789,9837,43
merged,val_base,val,reconstruction/score_mean,0.23825986290579104,1.4191324581855764,9837,43
base,val_base,val,reconstruction/score_p50,0.09773861616849899,1.0,9837,43
ft_0,val_base,val,reconstruction/score_p50,0.12292996793985367,1.2577420548693405,9837,43
ft_1,val_base,val,reconstruction/score_p50,0.12674681842327118,1.2967936665356787,9837,43
merged,val_base,val,reconstruction/score_p50,0.17338785529136658,1.7739953980159708,9837,43
base,val_base,val,reconstruction/score_p95,0.3745312690734859,1.0,9837,43
ft_0,val_base,val,reconstruction/score_p95,0.40138002038001885,1.0716862743475366,9837,43
ft_1,val_base,val,reconstruction/score_p95,0.39711031317710876,1.0602861388836207,9837,43
merged,val_base,val,reconstruction/score_p95,0.45865013003349137,1.2245976982592093,9837,43
base,val_base,val,reconstruction/score_p99,1.6549436283111567,1.0,9837,43
ft_0,val_base,val,reconstruction/score_p99,1.6779617547988892,1.0139087072779767,9837,43
ft_1,val_base,val,reconstruction/score_p99,1.6565688323974603,1.0009820298761245,9837,43
merged,val_base,val,reconstruction/score_p99,1.716479487419128,1.0371830544891536,9837,43
base,val_base,val,reconstruction/score_std,0.26733946742658327,1.0,9837,43
ft_0,val_base,val,reconstruction/score_std,0.26980226857131767,1.0092122617301569,9837,43
ft_1,val_base,val,reconstruction/score_std,0.25934557505348443,0.9700983455602412,9837,43
merged,val_base,val,reconstruction/score_std,0.2651454379120245,0.9917930953641879,9837,43
base,val_0,val,reconstruction/score_mean,0.6767089322781655,1.0,4869,43
ft_0,val_0,val,reconstruction/score_mean,0.46889829216496265,0.6929098609447925,4869,43
ft_1,val_0,val,reconstruction/score_mean,0.48026436180164006,0.7097059590817169,4869,43
merged,val_0,val,reconstruction/score_mean,0.4263655903170941,0.6300575771649986,4869,43
base,val_0,val,reconstruction/score_p50,0.4743308126926422,1.0,4869,43
ft_0,val_0,val,reconstruction/score_p50,0.2744840085506439,0.5786763187330708,4869,43
ft_1,val_0,val,reconstruction/score_p50,0.3031485974788666,0.6391079587640058,4869,43
merged,val_0,val,reconstruction/score_p50,0.2300305813550949,0.48495812458245374,4869,43
