model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.3124808371067047,1.0,711,43
ft_0,val_base,val,forecast/mae,0.2769329845905304,0.8862398960354949,711,43
ft_1,val_base,val,forecast/mae,0.32835012674331665,1.0507848410275251,711,43
ft_2,val_base,val,forecast/mae,0.3207072913646698,1.026326267985374,711,43
merged,val_base,val,forecast/mae,0.29082950949668884,0.9307115027900976,711,43
base,val_base,val,forecast/mse,0.14096203446388245,1.0,711,43
ft_0,val_base,val,forecast/mse,0.10776302963495255,0.7644826498482737,711,43
ft_1,val_base,val,forecast/mse,0.14754512906074524,1.0467011888832345,711,43
ft_2,val_base,val,forecast/mse,0.15024806559085846,1.065876114531784,711,43
merged,val_base,val,forecast/mse,0.11787683516740799,0.8362310860206165,711,43
base,val_base,val,forecast/rmse,0.37544911035169926,1.0,711,43
ft_0,val_base,val,forecast/rmse,0.32827279758602074,0.8743469848111067,711,43
ft_1,val_base,val,forecast/rmse,0.3841160359328223,1.0230841553280132,711,43
ft_2,val_base,val,forecast/rmse,0.3876184536252866,1.0324127636424223,711,43
merged,val_base,val,forecast/rmse,0.3433319605970408,0.9144567163188296,711,43
base,val_0,val,forecast/mae,0.3558635115623474,1.0,206,43
ft_0,val_0,val,forecast/mae,0.17457172274589539,0.4905580849789101,206,43
ft_1,val_0,val,forecast/mae,0.2328738123178482,0.6543908120713541,206,43
ft_2,val_0,val,forecast/mae,0.4254077672958374,1.195423957427301,206,43
merged,val_0,val,forecast/mae,0.16782695055007935,0.47160482909098705,206,43
base,val_0,val,forecast/mse,0.16288228332996368,1.0,206,43
ft_0,val_0,val,forecast/mse,0.04526546597480774,0.2779029434595404,206,43
ft_1,val_0,val,forecast/mse,0.07620270550251007,0.4678391286309521,206,43
ft_2,val_0,val,forecast/mse,0.2512364685535431,1.542441961257341,206,43
merged,val_0,val,forecast/mse,0.04352425038814545,0.2672129190378237,206,43
base,val_0,val,forecast/rmse,0.40358677298688034,1.0,206,43
ft_0,val_0,val,forecast/rmse,0.21275682356814726,0.5271650059132723,206,43
ft_1,val_0,val,forecast/rmse,0.276048375294096,0.6839876670167029,206,43
ft_2,val_0,val,forecast/rmse,0.5012349434681735,1.241950869099636,206,43
merged,val_0,val,forecast/rmse,0.20862466390181542,0.5169264154962713,206,43
base,val_1,val,forecast/mae,0.3457163870334625,1.0,206,43
ft_0,val_1,val,forecast/mae,0.30144307017326355,0.8719374651572022,206,43
ft_1,val_1,val,forecast/mae,0.29657334089279175,0.8578515569876237,206,43
ft_2,val_1,val,forecast/mae,0.24001868069171906,0.6942646912149039,206,43
merged,val_1,val,forecast/mae,0.2729172110557556,0.7894251510540617,206,43
base,val_1,val,forecast/mse,0.1995132565498352,1.0,206,43
ft_0,val_1,val,forecast/mse,0.1521458625793457,0.7625852297255351,206,43
ft_1,val_1,val,forecast/mse,0.14786159992218018,0.7411116558324872,206,43
ft_2,val_1,val,forecast/mse,0.09746061265468597,0.4884919144725698,206,43
merged,val_1,val,forecast/mse,0.109136663377285,0.547014595744541,206,43
base,val_1,val,forecast/rmse,0.44666906827072234,1.0,206,43
ft_0,val_1,val,forecast/rmse,0.39005879374697566,0.873261260863858,206,43
ft_1,val_1,val,forecast/rmse,0.38452776222553836,0.860878421051711,206,43
ft_2,val_1,val,forecast/rmse,0.312186823320085,0.6989219659393814,206,43
merged,val_1,val,forecast/rmse,0.33035838626752767,0.7396043508150429,206,43
base,val_2,val,forecast/mae,1.0886715650558472,1.0,206,43
ft_0,val_2,val,forecast/mae,1.0141528844833374,0.9315508157240361,206,43
ft_1,val_2,val,forecast/mae,0.9664198160171509,0.8877055735056101,206,43
ft_2,val_2,val,forecast/mae,0.2207336723804474,0.20275506357064088,206,43
