i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.06297396809851578,1
0,2,0.054916920363176455,2
1,0,0.06297396809851578,1
1,1,1.0,0
1,2,0.16241767580128577,1
2,0,0.054916920363176455,2
2,1,0.16241767580128577,1
2,2,1.0,0
