merge_scale,split,metric,value
0.0,test,forecast/mse,0.717359185218811
0.0,test,forecast/rmse,0.8469705928890394
0.0,test,forecast/mae,0.6475808024406433
0.05,test,forecast/mse,0.6077426671981812
0.05,test,forecast/rmse,0.7795785189435258
0.05,test,forecast/mae,0.5923430919647217
0.1,test,forecast/mse,0.5054609179496765
0.1,test,forecast/rmse,0.7109577469510242
0.1,test,forecast/mae,0.5400034785270691
0.15,test,forecast/mse,0.4141455590724945
0.15,test,forecast/rmse,0.6435414198577233
0.15,test,forecast/mae,0.4929543137550354
0.2,test,forecast/mse,0.33688998222351074
0.2,test,forecast/rmse,0.5804222447697114
0.2,test,forecast/mae,0.45004522800445557
0.25,test,forecast/mse,0.2756712734699249
0.25,test,forecast/rmse,0.5250440681218339
0.25,test,forecast/mae,0.4117969572544098
0.3,test,forecast/mse,0.23143380880355835
0.3,test,forecast/rmse,0.48107567887345787
0.3,test,forecast/mae,0.38077419996261597
0.35,test,forecast/mse,0.20432531833648682
0.35,test,forecast/rmse,0.45202358161548034
0.35,test,forecast/mae,0.3606153428554535
0.4,test,forecast/mse,0.19387029111385345
0.4,test,forecast/rmse,0.4403070418626682
0.4,test,forecast/mae,0.3543027639389038
0.45,test,forecast/mse,0.1990969181060791
0.45,test,forecast/rmse,0.4462027768919408
0.45,test,forecast/mae,0.36274582147598267
0.5,test,forecast/mse,0.21864281594753265
0.5,test,forecast/rmse,0.46759257473524174
0.5,test,forecast/mae,0.3836345076560974
0.55,test,forecast/mse,0.2508249282836914
0.55,test,forecast/rmse,0.5008242488974465
0.55,test,forecast/mae,0.413486123085022
0.6,test,forecast/mse,0.2938002049922943
0.6,test,forecast/rmse,0.5420333984103695
0.6,test,forecast/mae,0.4494617283344269
0.65,test,forecast/mse,0.3457815945148468
0.65,test,forecast/rmse,0.5880319672559025
0.65,test,forecast/mae,0.4895176291465759
0.7,test,forecast/mse,0.40514275431632996
0.7,test,forecast/rmse,0.6365082515697106
0.7,test,forecast/mae,0.5321301221847534
0.75,test,forecast/mse,0.47052258253097534
0.75,test,forecast/rmse,0.6859464866379704
0.75,test,forecast/mae,0.5759925246238708
0.8,test,forecast/mse,0.5408498048782349
0.8,test,forecast/rmse,0.7354249145074124
0.8,test,forecast/mae,0.62016361951828
0.85,test,forecast/mse,0.6153493523597717
0.85,test,forecast/rmse,0.7844420643742734
0.85,test,forecast/mae,0.6640964150428772
0.9,test,forecast/mse,0.6934757828712463
0.9,test,forecast/rmse,0.8327519335740063
0.9,test,forecast/mae,0.7074140906333923
0.95,test,forecast/mse,0.7748897671699524
0.95,test,forecast/rmse,0.8802782328161661
0.95,test,forecast/mae,0.7499244809150696
1.0,test,forecast/mse,0.859404444694519
1.0,test,forecast/rmse,0.9270406920381214
1.0,test,forecast/mae,0.7915651202201843
1.05,test,forecast/mse,0.9469147324562073
1.05,test,forecast/rmse,0.9730954385137192
1.05,test,forecast/mae,0.8323357105255127
1.1,test,forecast/mse,1.03733229637146
1.1,test,forecast/rmse,1.0184951135726965
1.1,test,forecast/mae,0.8722711801528931
1.15,test,forecast/mse,1.1305468082427979
1.15,test,forecast/rmse,1.0632717471290196
1.15,test,forecast/mae,0.9113883972167969
1.2,test,forecast/mse,1.226472020149231
1.2,test,forecast/rmse,1.1074619723264683
1.2,test,forecast/mae,0.9497156739234924
0.0,val,forecast/mse,1.4508001804351807
0.0,val,forecast/rmse,1.2044916688940528
0.0,val,forecast/mae,0.7174761891365051
0.05,val,forecast/mse,1.3367886543273926
0.05,val,forecast/rmse,1.156195768167049
0.05,val,forecast/mae,0.6764153242111206
0.1,val,forecast/mse,1.2180099487304688
0.1,val,forecast/rmse,1.1036348801711864
0.1,val,forecast/mae,0.6366220712661743
0.15,val,forecast/mse,1.0998058319091797
0.15,val,forecast/rmse,1.0487162780796242
0.15,val,forecast/mae,0.5995690226554871
0.2,val,forecast/mse,0.9889805316925049
0.2,val,forecast/rmse,0.994475003050607
0.2,val,forecast/mae,0.5658665299415588
0.25,val,forecast/mse,0.8920345902442932
0.25,val,forecast/rmse,0.9444758283007
0.25,val,forecast/mae,0.5370248556137085
0.3,val,forecast/mse,0.8134118914604187
0.3,val,forecast/rmse,0.9018935033918465
0.3,val,forecast/mae,0.5149843096733093
0.35,val,forecast/mse,0.7550268173217773
0.35,val,forecast/rmse,0.868922791346721
0.35,val,forecast/mae,0.5007333159446716
0.4,val,forecast/mse,0.7158922553062439
0.4,val,forecast/rmse,0.8461041633902081
0.4,val,forecast/mae,0.49449998140335083
0.45,val,forecast/mse,0.6930727958679199
0.45,val,forecast/rmse,0.8325099373988997
0.45,val,forecast/mae,0.49573811888694763
0.5,val,forecast/mse,0.6834205389022827
0.5,val,forecast/rmse,0.8266925298454575
0.5,val,forecast/mae,0.5031853914260864
0.55,val,forecast/mse,0.6843909025192261
0.55,val,forecast/rmse,0.8272792167818711
0.55,val,forecast/mae,0.5152410268783569
0.6,val,forecast/mse,0.6941320300102234
0.6,val,forecast/rmse,0.833145863585857
0.6,val,forecast/mae,0.5305350422859192
0.65,val,forecast/mse,0.7115411162376404
0.65,val,forecast/rmse,0.8435289658557318
0.65,val,forecast/mae,0.5482685565948486
0.7,val,forecast/mse,0.7358973622322083
0.7,val,forecast/rmse,0.8578446026129722
0.7,val,forecast/mae,0.5680631399154663
0.75,val,forecast/mse,0.7665475606918335
0.75,val,forecast/rmse,0.8755270188245668
0.75,val,forecast/mae,0.589664876461029
0.8,val,forecast/mse,0.8028647303581238
0.8,val,forecast/rmse,0.8960271928675624
0.8,val,forecast/mae,0.6128363609313965
0.85,val,forecast/mse,0.8443114757537842
0.85,val,forecast/rmse,0.9188642314040656
