singular_index,singular_value,p,cumulative_energy
0,1.729047803176575,0.5933561378453547,0.5933561378453547
1,1.1842419128460349,0.2783442752844151,0.8717004131297698
2,0.8040108505082143,0.12829958687023002,0.9999999999999998
