step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.35136575962378336,0.5,0.2972684807524333,256,0,123
1,0.6486342403762166,0.5,0.6486342403762166,0.5,0.2972684807524333,256,0,123
