merge_scale,metric,value,selected
0.0,forecast/mse,0.09369941800832748,0
0.05,forecast/mse,0.08609915524721146,0
0.1,forecast/mse,0.08350330591201782,1
0.15,forecast/mse,0.08575065433979034,0
0.2,forecast/mse,0.09269889444112778,0
0.25,forecast/mse,0.10423973947763443,0
0.3,forecast/mse,0.12025664746761322,0
0.35,forecast/mse,0.14063815772533417,0
0.4,forecast/mse,0.16533944010734558,0
0.45,forecast/mse,0.19432692229747772,0
0.5,forecast/mse,0.22758708894252777,0
0.55,forecast/mse,0.26515358686447144,0
0.6,forecast/mse,0.307108074426651,0
0.65,forecast/mse,0.3536011874675751,0
0.7,forecast/mse,0.4048891067504883,0
0.75,forecast/mse,0.4612954258918762,0
0.8,forecast/mse,0.5231541991233826,0
0.85,forecast/mse,0.5907687544822693,0
0.9,forecast/mse,0.6644175052642822,0
0.95,forecast/mse,0.7443311214447021,0
1.0,forecast/mse,0.8306384086608887,0
1.05,forecast/mse,0.9233548641204834,0
1.1,forecast/mse,1.0223604440689087,0
1.15,forecast/mse,1.1274211406707764,0
1.2,forecast/mse,1.2382010221481323,0
