parameter,i,j,cosine
decoder.encoder.layers.0.self_attn.in_proj_bias,0,1,0.6787442641305557
decoder.encoder.layers.0.self_attn.in_proj_bias,0,2,0.7174081128681451
decoder.encoder.layers.0.self_attn.in_proj_bias,1,0,0.6787442641305557
decoder.encoder.layers.0.self_attn.in_proj_bias,1,2,0.7644927326390333
decoder.encoder.layers.0.self_attn.in_proj_bias,2,0,0.7174081128681451
decoder.encoder.layers.0.self_attn.in_proj_bias,2,1,0.7644927326390333
decoder.encoder.layers.0.self_attn.in_proj_weight,0,1,0.5291439751236026
decoder.encoder.layers.0.self_attn.in_proj_weight,0,2,0.6404585118421724
decoder.encoder.layers.0.self_attn.in_proj_weight,1,0,0.5291439751236026
decoder.encoder.layers.0.self_attn.in_proj_weight,1,2,0.719718164988859
decoder.encoder.layers.0.self_attn.in_proj_weight,2,0,0.6404585118421724
decoder.encoder.layers.0.self_attn.in_proj_weight,2,1,0.719718164988859
decoder.encoder.layers.0.self_attn.out_proj.bias,0,1,0.7467894204870069
decoder.encoder.layers.0.self_attn.out_proj.bias,0,2,0.7203073681223299
decoder.encoder.layers.0.self_attn.out_proj.bias,1,0,0.7467894204870069
decoder.encoder.layers.0.self_attn.out_proj.bias,1,2,0.8581344216482777
decoder.encoder.layers.0.self_attn.out_proj.bias,2,0,0.7203073681223299
decoder.encoder.layers.0.self_attn.out_proj.bias,2,1,0.8581344216482777
decoder.encoder.layers.0.self_attn.out_proj.weight,0,1,0.5060675338686009
decoder.encoder.layers.0.self_attn.out_proj.weight,0,2,0.593538292195672
decoder.encoder.layers.0.self_attn.out_proj.weight,1,0,0.5060675338686009
decoder.encoder.layers.0.self_attn.out_proj.weight,1,2,0.777238363498943
decoder.encoder.layers.0.self_attn.out_proj.weight,2,0,0.593538292195672
decoder.encoder.layers.0.self_attn.out_proj.weight,2,1,0.777238363498943
decoder.encoder.layers.1.linear1.bias,0,1,0.5060632168525541
decoder.encoder.layers.1.linear1.bias,0,2,0.607749662601435
decoder.encoder.layers.1.linear1.bias,1,0,0.5060632168525541
decoder.encoder.layers.1.linear1.bias,1,2,0.7934350107896184
decoder.encoder.layers.1.linear1.bias,2,0,0.607749662601435
decoder.encoder.layers.1.linear1.bias,2,1,0.7934350107896184
decoder.encoder.layers.1.linear1.weight,0,1,0.329132712811935
decoder.encoder.layers.1.linear1.weight,0,2,0.4059697761552395
decoder.encoder.layers.1.linear1.weight,1,0,0.329132712811935
decoder.encoder.layers.1.linear1.weight,1,2,0.7150267509689764
decoder.encoder.layers.1.linear1.weight,2,0,0.4059697761552395
decoder.encoder.layers.1.linear1.weight,2,1,0.7150267509689764
decoder.encoder.layers.1.linear2.bias,0,1,0.8091432632629796
decoder.encoder.layers.1.linear2.bias,0,2,0.8062892840670861
decoder.encoder.layers.1.linear2.bias,1,0,0.8091432632629796
decoder.encoder.layers.1.linear2.bias,1,2,0.9796554331497269
decoder.encoder.layers.1.linear2.bias,2,0,0.8062892840670861
decoder.encoder.layers.1.linear2.bias,2,1,0.9796554331497269
decoder.encoder.layers.1.linear2.weight,0,1,0.5138144097823896
decoder.encoder.layers.1.linear2.weight,0,2,0.5227607217745732
decoder.encoder.layers.1.linear2.weight,1,0,0.5138144097823896
decoder.encoder.layers.1.linear2.weight,1,2,0.8303320654822043
decoder.encoder.layers.1.linear2.weight,2,0,0.5227607217745732
decoder.encoder.layers.1.linear2.weight,2,1,0.8303320654822043
decoder.encoder.layers.1.norm1.bias,0,1,0.923974704481857
decoder.encoder.layers.1.norm1.bias,0,2,0.8900235301517002
decoder.encoder.layers.1.norm1.bias,1,0,0.923974704481857
decoder.encoder.layers.1.norm1.bias,1,2,0.9547252729599429
decoder.encoder.layers.1.norm1.bias,2,0,0.8900235301517002
decoder.encoder.layers.1.norm1.bias,2,1,0.9547252729599429
decoder.encoder.layers.1.norm1.weight,0,1,0.6715090581205989
decoder.encoder.layers.1.norm1.weight,0,2,0.6509314368639079
decoder.encoder.layers.1.norm1.weight,1,0,0.6715090581205989
decoder.encoder.layers.1.norm1.weight,1,2,0.862832155836491
decoder.encoder.layers.1.norm1.weight,2,0,0.6509314368639079
decoder.encoder.layers.1.norm1.weight,2,1,0.862832155836491
decoder.encoder.layers.1.norm2.bias,0,1,0.81983418888337
decoder.encoder.layers.1.norm2.bias,0,2,0.7528164923926937
decoder.encoder.layers.1.norm2.bias,1,0,0.81983418888337
decoder.encoder.layers.1.norm2.bias,1,2,0.9585374147888575
decoder.encoder.layers.1.norm2.bias,2,0,0.7528164923926937
decoder.encoder.layers.1.norm2.bias,2,1,0.9585374147888575
decoder.encoder.layers.1.norm2.weight,0,1,0.7048518813207133
decoder.encoder.layers.1.norm2.weight,0,2,0.645116865464836
decoder.encoder.layers.1.norm2.weight,1,0,0.7048518813207133
decoder.encoder.layers.1.norm2.weight,1,2,0.9160572973115808
decoder.encoder.layers.1.norm2.weight,2,0,0.645116865464836
decoder.encoder.layers.1.norm2.weight,2,1,0.9160572973115808
decoder.encoder.layers.1.self_attn.in_proj_bias,0,1,0.915413362046261
decoder.encoder.layers.1.self_attn.in_proj_bias,0,2,0.8662793562040789
decoder.encoder.layers.1.self_attn.in_proj_bias,1,0,0.915413362046261
decoder.encoder.layers.1.self_attn.in_proj_bias,1,2,0.9130265025847781
decoder.encoder.layers.1.self_attn.in_proj_bias,2,0,0.8662793562040789
decoder.encoder.layers.1.self_attn.in_proj_bias,2,1,0.9130265025847781
decoder.encoder.layers.1.self_attn.in_proj_weight,0,1,0.5662333540797868
decoder.encoder.layers.1.self_attn.in_proj_weight,0,2,0.624721659269994
decoder.encoder.layers.1.self_attn.in_proj_weight,1,0,0.5662333540797868
decoder.encoder.layers.1.self_attn.in_proj_weight,1,2,0.8068539778372581
decoder.encoder.layers.1.self_attn.in_proj_weight,2,0,0.624721659269994
decoder.encoder.layers.1.self_attn.in_proj_weight,2,1,0.8068539778372581
decoder.encoder.layers.1.self_attn.out_proj.bias,0,1,0.7247449369560487
decoder.encoder.layers.1.self_attn.out_proj.bias,0,2,0.765579209680142
decoder.encoder.layers.1.self_attn.out_proj.bias,1,0,0.7247449369560487
decoder.encoder.layers.1.self_attn.out_proj.bias,1,2,0.8616464991122232
decoder.encoder.layers.1.self_attn.out_proj.bias,2,0,0.765579209680142
decoder.encoder.layers.1.self_attn.out_proj.bias,2,1,0.8616464991122232
decoder.encoder.layers.1.self_attn.out_proj.weight,0,1,0.47029913356440933
decoder.encoder.layers.1.self_attn.out_proj.weight,0,2,0.5304481991100909
decoder.encoder.layers.1.self_attn.out_proj.weight,1,0,0.47029913356440933
decoder.encoder.layers.1.self_attn.out_proj.weight,1,2,0.7572233647489538
decoder.encoder.layers.1.self_attn.out_proj.weight,2,0,0.5304481991100909
decoder.encoder.layers.1.self_attn.out_proj.weight,2,1,0.7572233647489538
decoder.norm.bias,0,1,0.7884656041657819
decoder.norm.bias,0,2,0.7272842295283295
decoder.norm.bias,1,0,0.7884656041657819
decoder.norm.bias,1,2,0.9726521596295697
decoder.norm.bias,2,0,0.7272842295283295
decoder.norm.bias,2,1,0.9726521596295697
decoder.norm.weight,0,1,0.7028369863693328
decoder.norm.weight,0,2,0.6308635637711649
decoder.norm.weight,1,0,0.7028369863693328
decoder.norm.weight,1,2,0.9283895722413986
decoder.norm.weight,2,0,0.6308635637711649
decoder.norm.weight,2,1,0.9283895722413986
decoder.output_projection.bias,0,1,0.9204171739912637
decoder.output_projection.bias,0,2,0.7220635365351636
decoder.output_projection.bias,1,0,0.9204171739912637
decoder.output_projection.bias,1,2,0.8680504360684334
decoder.output_projection.bias,2,0,0.7220635365351636
decoder.output_projection.bias,2,1,0.8680504360684334
decoder.output_projection.weight,0,1,0.6314415432767592
decoder.output_projection.weight,0,2,0.603762669940334
decoder.output_projection.weight,1,0,0.6314415432767592
decoder.output_projection.weight,1,2,0.8429451809895587
decoder.output_projection.weight,2,0,0.603762669940334
decoder.output_projection.weight,2,1,0.8429451809895587
decoder_mask_token,0,1,0.8572547395943951
decoder_mask_token,0,2,0.8789774259375025
decoder_mask_token,1,0,0.8572547395943951
decoder_mask_token,1,2,0.9546014209923889
decoder_mask_token,2,0,0.8789774259375025
decoder_mask_token,2,1,0.9546014209923889
decoder_pos_enc,0,1,0.7033571743017469
decoder_pos_enc,0,2,0.7477964861421149
decoder_pos_enc,1,0,0.7033571743017469
decoder_pos_enc,1,2,0.8524543505810719
decoder_pos_enc,2,0,0.7477964861421149
decoder_pos_enc,2,1,0.8524543505810719
encoder.encoder.layers.0.linear1.bias,0,1,0.3934901370924708
encoder.encoder.layers.0.linear1.bias,0,2,0.4449715229353415
encoder.encoder.layers.0.linear1.bias,1,0,0.3934901370924708
encoder.encoder.layers.0.linear1.bias,1,2,0.7020769005212761
encoder.encoder.layers.0.linear1.bias,2,0,0.4449715229353415
encoder.encoder.layers.0.linear1.bias,2,1,0.7020769005212761
encoder.encoder.layers.0.linear1.weight,0,1,0.26820811086929763
encoder.encoder.layers.0.linear1.weight,0,2,0.29673068364546695
encoder.encoder.layers.0.linear1.weight,1,0,0.26820811086929763
encoder.encoder.layers.0.linear1.weight,1,2,0.6280974156728035
encoder.encoder.layers.0.linear1.weight,2,0,0.29673068364546695
encoder.encoder.layers.0.linear1.weight,2,1,0.6280974156728035
encoder.encoder.layers.0.linear2.bias,0,1,0.7489996394817212
encoder.encoder.layers.0.linear2.bias,0,2,0.7715873457901646
encoder.encoder.layers.0.linear2.bias,1,0,0.7489996394817212
encoder.encoder.layers.0.linear2.bias,1,2,0.8996169508465495
encoder.encoder.layers.0.linear2.bias,2,0,0.7715873457901646
encoder.encoder.layers.0.linear2.bias,2,1,0.8996169508465495
encoder.encoder.layers.0.linear2.weight,0,1,0.22994528821165192
encoder.encoder.layers.0.linear2.weight,0,2,0.31611601937497236
encoder.encoder.layers.0.linear2.weight,1,0,0.22994528821165192
encoder.encoder.layers.0.linear2.weight,1,2,0.6099613000216907
encoder.encoder.layers.0.linear2.weight,2,0,0.31611601937497236
encoder.encoder.layers.0.linear2.weight,2,1,0.6099613000216907
encoder.encoder.layers.0.norm1.bias,0,1,0.8022461704935595
encoder.encoder.layers.0.norm1.bias,0,2,0.8207178306175046
encoder.encoder.layers.0.norm1.bias,1,0,0.8022461704935595
encoder.encoder.layers.0.norm1.bias,1,2,0.946657219734526
encoder.encoder.layers.0.norm1.bias,2,0,0.8207178306175046
encoder.encoder.layers.0.norm1.bias,2,1,0.946657219734526
encoder.encoder.layers.0.norm1.weight,0,1,0.19915840981816713
encoder.encoder.layers.0.norm1.weight,0,2,0.47131983512308023
encoder.encoder.layers.0.norm1.weight,1,0,0.19915840981816713
encoder.encoder.layers.0.norm1.weight,1,2,0.5309660255792743
encoder.encoder.layers.0.norm1.weight,2,0,0.47131983512308023
encoder.encoder.layers.0.norm1.weight,2,1,0.5309660255792743
encoder.encoder.layers.0.norm2.bias,0,1,0.8485470810485084
encoder.encoder.layers.0.norm2.bias,0,2,0.9042740186613438
encoder.encoder.layers.0.norm2.bias,1,0,0.8485470810485084
encoder.encoder.layers.0.norm2.bias,1,2,0.93832756821643
encoder.encoder.layers.0.norm2.bias,2,0,0.9042740186613438
encoder.encoder.layers.0.norm2.bias,2,1,0.93832756821643
encoder.encoder.layers.0.norm2.weight,0,1,0.5001939210247215
encoder.encoder.layers.0.norm2.weight,0,2,0.6037734551465631
encoder.encoder.layers.0.norm2.weight,1,0,0.5001939210247215
encoder.encoder.layers.0.norm2.weight,1,2,0.7597305593559821
encoder.encoder.layers.0.norm2.weight,2,0,0.6037734551465631
encoder.encoder.layers.0.norm2.weight,2,1,0.7597305593559821
encoder.encoder.layers.0.self_attn.in_proj_bias,0,1,0.729018119424231
encoder.encoder.layers.0.self_attn.in_proj_bias,0,2,0.7893346596138016
encoder.encoder.layers.0.self_attn.in_proj_bias,1,0,0.729018119424231
encoder.encoder.layers.0.self_attn.in_proj_bias,1,2,0.7561268519418034
encoder.encoder.layers.0.self_attn.in_proj_bias,2,0,0.7893346596138016
encoder.encoder.layers.0.self_attn.in_proj_bias,2,1,0.7561268519418034
encoder.encoder.layers.0.self_attn.in_proj_weight,0,1,0.29010576107219577
encoder.encoder.layers.0.self_attn.in_proj_weight,0,2,0.460482562758388
encoder.encoder.layers.0.self_attn.in_proj_weight,1,0,0.29010576107219577
encoder.encoder.layers.0.self_attn.in_proj_weight,1,2,0.49906187233790555
encoder.encoder.layers.0.self_attn.in_proj_weight,2,0,0.460482562758388
encoder.encoder.layers.0.self_attn.in_proj_weight,2,1,0.49906187233790555
encoder.encoder.layers.0.self_attn.out_proj.bias,0,1,0.8309106837112789
encoder.encoder.layers.0.self_attn.out_proj.bias,0,2,0.8573026240219879
encoder.encoder.layers.0.self_attn.out_proj.bias,1,0,0.8309106837112789
encoder.encoder.layers.0.self_attn.out_proj.bias,1,2,0.9323213924199482
encoder.encoder.layers.0.self_attn.out_proj.bias,2,0,0.8573026240219879
encoder.encoder.layers.0.self_attn.out_proj.bias,2,1,0.9323213924199482
encoder.encoder.layers.0.self_attn.out_proj.weight,0,1,0.46208566918044286
encoder.encoder.layers.0.self_attn.out_proj.weight,0,2,0.5634798933098889
encoder.encoder.layers.0.self_attn.out_proj.weight,1,0,0.46208566918044286
encoder.encoder.layers.0.self_attn.out_proj.weight,1,2,0.7393388856042331
encoder.encoder.layers.0.self_attn.out_proj.weight,2,0,0.5634798933098889
encoder.encoder.layers.0.self_attn.out_proj.weight,2,1,0.7393388856042331
encoder.encoder.layers.1.linear1.bias,0,1,0.3545336073560604
encoder.encoder.layers.1.linear1.bias,0,2,0.3633149636615692
encoder.encoder.layers.1.linear1.bias,1,0,0.3545336073560604
encoder.encoder.layers.1.linear1.bias,1,2,0.6698294267844997
encoder.encoder.layers.1.linear1.bias,2,0,0.3633149636615692
encoder.encoder.layers.1.linear1.bias,2,1,0.6698294267844997
encoder.encoder.layers.1.linear1.weight,0,1,0.24757103915854528
encoder.encoder.layers.1.linear1.weight,0,2,0.29070953280271983
encoder.encoder.layers.1.linear1.weight,1,0,0.24757103915854528
encoder.encoder.layers.1.linear1.weight,1,2,0.6118257254596888
encoder.encoder.layers.1.linear1.weight,2,0,0.29070953280271983
encoder.encoder.layers.1.linear1.weight,2,1,0.6118257254596888
encoder.encoder.layers.1.linear2.bias,0,1,0.7819783273283052
encoder.encoder.layers.1.linear2.bias,0,2,0.792371715431368
encoder.encoder.layers.1.linear2.bias,1,0,0.7819783273283052
encoder.encoder.layers.1.linear2.bias,1,2,0.850301648273987
encoder.encoder.layers.1.linear2.bias,2,0,0.792371715431368
encoder.encoder.layers.1.linear2.bias,2,1,0.850301648273987
encoder.encoder.layers.1.linear2.weight,0,1,0.2566774938261503
encoder.encoder.layers.1.linear2.weight,0,2,0.32465911319571256
encoder.encoder.layers.1.linear2.weight,1,0,0.2566774938261503
encoder.encoder.layers.1.linear2.weight,1,2,0.6415685565382369
encoder.encoder.layers.1.linear2.weight,2,0,0.32465911319571256
encoder.encoder.layers.1.linear2.weight,2,1,0.6415685565382369
encoder.encoder.layers.1.norm1.bias,0,1,0.6068859045974823
encoder.encoder.layers.1.norm1.bias,0,2,0.6565118760456855
encoder.encoder.layers.1.norm1.bias,1,0,0.6068859045974823
encoder.encoder.layers.1.norm1.bias,1,2,0.8529767406325243
encoder.encoder.layers.1.norm1.bias,2,0,0.6565118760456855
encoder.encoder.layers.1.norm1.bias,2,1,0.8529767406325243
encoder.encoder.layers.1.norm1.weight,0,1,0.384891491792215
encoder.encoder.layers.1.norm1.weight,0,2,0.5134119758778397
encoder.encoder.layers.1.norm1.weight,1,0,0.384891491792215
encoder.encoder.layers.1.norm1.weight,1,2,0.731282407351549
encoder.encoder.layers.1.norm1.weight,2,0,0.5134119758778397
encoder.encoder.layers.1.norm1.weight,2,1,0.731282407351549
encoder.encoder.layers.1.norm2.bias,0,1,0.5593060353163541
encoder.encoder.layers.1.norm2.bias,0,2,0.5621358653273538
encoder.encoder.layers.1.norm2.bias,1,0,0.5593060353163541
encoder.encoder.layers.1.norm2.bias,1,2,0.822119812260835
encoder.encoder.layers.1.norm2.bias,2,0,0.5621358653273538
encoder.encoder.layers.1.norm2.bias,2,1,0.822119812260835
encoder.encoder.layers.1.norm2.weight,0,1,0.34179188333731947
encoder.encoder.layers.1.norm2.weight,0,2,0.3897313081885529
encoder.encoder.layers.1.norm2.weight,1,0,0.34179188333731947
encoder.encoder.layers.1.norm2.weight,1,2,0.6712068268909092
encoder.encoder.layers.1.norm2.weight,2,0,0.3897313081885529
encoder.encoder.layers.1.norm2.weight,2,1,0.6712068268909092
encoder.encoder.layers.1.self_attn.in_proj_bias,0,1,0.6184673057325341
encoder.encoder.layers.1.self_attn.in_proj_bias,0,2,0.6729760351039292
encoder.encoder.layers.1.self_attn.in_proj_bias,1,0,0.6184673057325341
encoder.encoder.layers.1.self_attn.in_proj_bias,1,2,0.8118795267816041
encoder.encoder.layers.1.self_attn.in_proj_bias,2,0,0.6729760351039292
encoder.encoder.layers.1.self_attn.in_proj_bias,2,1,0.8118795267816041
encoder.encoder.layers.1.self_attn.in_proj_weight,0,1,0.2814437988860045
encoder.encoder.layers.1.self_attn.in_proj_weight,0,2,0.3496703477592015
encoder.encoder.layers.1.self_attn.in_proj_weight,1,0,0.2814437988860045
encoder.encoder.layers.1.self_attn.in_proj_weight,1,2,0.6017469756767047
encoder.encoder.layers.1.self_attn.in_proj_weight,2,0,0.3496703477592015
encoder.encoder.layers.1.self_attn.in_proj_weight,2,1,0.6017469756767047
encoder.encoder.layers.1.self_attn.out_proj.bias,0,1,0.7462749263138359
encoder.encoder.layers.1.self_attn.out_proj.bias,0,2,0.7603329637921538
encoder.encoder.layers.1.self_attn.out_proj.bias,1,0,0.7462749263138359
encoder.encoder.layers.1.self_attn.out_proj.bias,1,2,0.880099714604954
encoder.encoder.layers.1.self_attn.out_proj.bias,2,0,0.7603329637921538
encoder.encoder.layers.1.self_attn.out_proj.bias,2,1,0.880099714604954
encoder.encoder.layers.1.self_attn.out_proj.weight,0,1,0.310683254646339
encoder.encoder.layers.1.self_attn.out_proj.weight,0,2,0.4218814096337627
encoder.encoder.layers.1.self_attn.out_proj.weight,1,0,0.310683254646339
encoder.encoder.layers.1.self_attn.out_proj.weight,1,2,0.6441253345918961
encoder.encoder.layers.1.self_attn.out_proj.weight,2,0,0.4218814096337627
encoder.encoder.layers.1.self_attn.out_proj.weight,2,1,0.6441253345918961
encoder.encoder.layers.2.linear1.bias,0,1,0.3943180228364256
encoder.encoder.layers.2.linear1.bias,0,2,0.4735002877484123
encoder.encoder.layers.2.linear1.bias,1,0,0.3943180228364256
encoder.encoder.layers.2.linear1.bias,1,2,0.7356848617539248
encoder.encoder.layers.2.linear1.bias,2,0,0.4735002877484123
encoder.encoder.layers.2.linear1.bias,2,1,0.7356848617539248
encoder.encoder.layers.2.linear1.weight,0,1,0.2605778200264264
encoder.encoder.layers.2.linear1.weight,0,2,0.31695304384905404
encoder.encoder.layers.2.linear1.weight,1,0,0.2605778200264264
encoder.encoder.layers.2.linear1.weight,1,2,0.6638178844030661
encoder.encoder.layers.2.linear1.weight,2,0,0.31695304384905404
encoder.encoder.layers.2.linear1.weight,2,1,0.6638178844030661
encoder.encoder.layers.2.linear2.bias,0,1,0.841730225030675
encoder.encoder.layers.2.linear2.bias,0,2,0.7748465966202845
encoder.encoder.layers.2.linear2.bias,1,0,0.841730225030675
encoder.encoder.layers.2.linear2.bias,1,2,0.8830951416638294
encoder.encoder.layers.2.linear2.bias,2,0,0.7748465966202845
encoder.encoder.layers.2.linear2.bias,2,1,0.8830951416638294
encoder.encoder.layers.2.linear2.weight,0,1,0.25296677397779677
encoder.encoder.layers.2.linear2.weight,0,2,0.3517485273202263
encoder.encoder.layers.2.linear2.weight,1,0,0.25296677397779677
encoder.encoder.layers.2.linear2.weight,1,2,0.6382107802735512
encoder.encoder.layers.2.linear2.weight,2,0,0.3517485273202263
encoder.encoder.layers.2.linear2.weight,2,1,0.6382107802735512
encoder.encoder.layers.2.norm1.bias,0,1,0.41704738486441884
encoder.encoder.layers.2.norm1.bias,0,2,0.7258816221016483
encoder.encoder.layers.2.norm1.bias,1,0,0.41704738486441884
encoder.encoder.layers.2.norm1.bias,1,2,0.6623024022151054
encoder.encoder.layers.2.norm1.bias,2,0,0.7258816221016483
encoder.encoder.layers.2.norm1.bias,2,1,0.6623024022151054
encoder.encoder.layers.2.norm1.weight,0,1,0.3328030405795859
encoder.encoder.layers.2.norm1.weight,0,2,0.4133552354047615
encoder.encoder.layers.2.norm1.weight,1,0,0.3328030405795859
encoder.encoder.layers.2.norm1.weight,1,2,0.5934979505807593
encoder.encoder.layers.2.norm1.weight,2,0,0.4133552354047615
encoder.encoder.layers.2.norm1.weight,2,1,0.5934979505807593
encoder.encoder.layers.2.norm2.bias,0,1,0.48863414504452546
encoder.encoder.layers.2.norm2.bias,0,2,0.571942121999812
encoder.encoder.layers.2.norm2.bias,1,0,0.48863414504452546
encoder.encoder.layers.2.norm2.bias,1,2,0.8180055823654341
encoder.encoder.layers.2.norm2.bias,2,0,0.571942121999812
encoder.encoder.layers.2.norm2.bias,2,1,0.8180055823654341
encoder.encoder.layers.2.norm2.weight,0,1,0.5753412525440424
encoder.encoder.layers.2.norm2.weight,0,2,0.6612472229755662
encoder.encoder.layers.2.norm2.weight,1,0,0.5753412525440424
encoder.encoder.layers.2.norm2.weight,1,2,0.7993963123997164
encoder.encoder.layers.2.norm2.weight,2,0,0.6612472229755662
encoder.encoder.layers.2.norm2.weight,2,1,0.7993963123997164
encoder.encoder.layers.2.self_attn.in_proj_bias,0,1,0.4760478683834156
encoder.encoder.layers.2.self_attn.in_proj_bias,0,2,0.6583215936456857
encoder.encoder.layers.2.self_attn.in_proj_bias,1,0,0.4760478683834156
encoder.encoder.layers.2.self_attn.in_proj_bias,1,2,0.724821797352219
encoder.encoder.layers.2.self_attn.in_proj_bias,2,0,0.6583215936456857
encoder.encoder.layers.2.self_attn.in_proj_bias,2,1,0.724821797352219
encoder.encoder.layers.2.self_attn.in_proj_weight,0,1,0.22374222763027793
encoder.encoder.layers.2.self_attn.in_proj_weight,0,2,0.3494935889598666
encoder.encoder.layers.2.self_attn.in_proj_weight,1,0,0.22374222763027793
encoder.encoder.layers.2.self_attn.in_proj_weight,1,2,0.5429057439802569
encoder.encoder.layers.2.self_attn.in_proj_weight,2,0,0.3494935889598666
encoder.encoder.layers.2.self_attn.in_proj_weight,2,1,0.5429057439802569
encoder.encoder.layers.2.self_attn.out_proj.bias,0,1,0.7869175168519434
encoder.encoder.layers.2.self_attn.out_proj.bias,0,2,0.7519136946122744
encoder.encoder.layers.2.self_attn.out_proj.bias,1,0,0.7869175168519434
encoder.encoder.layers.2.self_attn.out_proj.bias,1,2,0.8945879949081975
encoder.encoder.layers.2.self_attn.out_proj.bias,2,0,0.7519136946122744
encoder.encoder.layers.2.self_attn.out_proj.bias,2,1,0.8945879949081975
encoder.encoder.layers.2.self_attn.out_proj.weight,0,1,0.3713862167776198
encoder.encoder.layers.2.self_attn.out_proj.weight,0,2,0.49095527746103285
encoder.encoder.layers.2.self_attn.out_proj.weight,1,0,0.3713862167776198
encoder.encoder.layers.2.self_attn.out_proj.weight,1,2,0.6776313828975103
encoder.encoder.layers.2.self_attn.out_proj.weight,2,0,0.49095527746103285
encoder.encoder.layers.2.self_attn.out_proj.weight,2,1,0.6776313828975103
encoder.norm.bias,0,1,0.8314368202803297
encoder.norm.bias,0,2,0.7205329951274722
encoder.norm.bias,1,0,0.8314368202803297
encoder.norm.bias,1,2,0.851603600491941
encoder.norm.bias,2,0,0.7205329951274722
encoder.norm.bias,2,1,0.851603600491941
encoder.norm.weight,0,1,0.47384060326369903
encoder.norm.weight,0,2,0.5905372580425138
encoder.norm.weight,1,0,0.47384060326369903
encoder.norm.weight,1,2,0.8051900212105847
encoder.norm.weight,2,0,0.5905372580425138
encoder.norm.weight,2,1,0.8051900212105847
encoder_pos_enc,0,1,0.3295643386853427
encoder_pos_enc,0,2,0.4689459422180513
encoder_pos_enc,1,0,0.3295643386853427
encoder_pos_enc,1,2,0.4393233337068776
encoder_pos_enc,2,0,0.4689459422180513
encoder_pos_enc,2,1,0.4393233337068776
encoder_to_decoder.bias,0,1,0.8464417020965823
encoder_to_decoder.bias,0,2,0.7447109322266401
encoder_to_decoder.bias,1,0,0.8464417020965823
encoder_to_decoder.bias,1,2,0.871003842971753
encoder_to_decoder.bias,2,0,0.7447109322266401
encoder_to_decoder.bias,2,1,0.871003842971753
