parameter,shape,rank,i,j,angle_index,angle_rad
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,0,0.36910440437841957
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,1,0.4745847788822698
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,2,0.4977369965384557
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,3,0.6082398588024266
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,4,0.70721957016703
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,5,0.7700869811588356
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,6,1.1003737029795992
decoder.encoder.layers.0.self_attn.in_proj_weight,192x64,8,2,1,7,1.4082264453425266
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,0,0.4986170731975489
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,1,0.5815219797624441
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,2,0.7056313596539859
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,3,0.9076709916398517
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,4,0.9752781572921456
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,5,1.1408258582214128
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,6,1.2576774308192902
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,1,7,1.5683913025135297
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,0,0.3856358087712853
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,1,0.567705476897092
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,2,0.6477907538369905
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,3,0.6900096181177845
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,4,0.929271824248097
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,5,1.0115100184680412
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,6,1.2224967116416008
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,0,2,7,1.5379703959536644
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,0,0.4986170731975489
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,1,0.5815219797624441
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,2,0.7056313596539863
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,3,0.9076709916398518
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,4,0.9752781572921454
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,5,1.1408258582214126
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,6,1.2576774308192902
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,0,7,1.5683913025135297
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,0,0.2831939298681399
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,1,0.36349710806925756
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,2,0.38327538151264195
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,3,0.4901281277901739
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,4,0.5602555038041983
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,5,0.6773437473100948
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,6,0.8085235489244217
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,1,2,7,1.3525468789513748
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,0,0.3856358087712859
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,1,0.567705476897092
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,2,0.6477907538369905
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,3,0.6900096181177848
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,4,0.929271824248097
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,5,1.0115100184680414
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,6,1.2224967116416008
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,0,7,1.5379703959536641
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,0,0.28319392986814074
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,1,0.36349710806925817
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,2,0.3832753815126417
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,3,0.4901281277901741
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,4,0.5602555038041985
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,5,0.677343747310095
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,6,0.8085235489244212
decoder.encoder.layers.0.self_attn.out_proj.weight,64x64,8,2,1,7,1.3525468789513748
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,0,0.6909388218937877
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,1,0.8427023850508707
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,2,1.0318018548211327
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,3,1.1871906600436275
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,4,1.2289353591848595
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,5,1.3900369804826544
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,6,1.4693277076046312
decoder.encoder.layers.1.linear1.weight,256x64,8,0,1,7,1.5158761963100968
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,0,0.678694392015173
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,1,0.7609244536653118
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,2,0.8914101618610133
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,3,1.0117279816082285
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,4,1.1029572837255261
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,5,1.2166541418766865
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,6,1.4089033880295712
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,7,1.5557780832288148
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,0,0.6909388218937873
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,1,0.8427023850508707
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,2,1.0318018548211327
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,3,1.1871906600436275
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,4,1.2289353591848593
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,5,1.3900369804826544
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,6,1.4693277076046312
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,7,1.5158761963100968
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,0,0.35766995444906924
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,1,0.4844230140317853
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,2,0.5812895203823478
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,3,0.6067565438790719
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,4,0.6639228781665653
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,5,0.7771999182674764
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,6,0.8765240488625335
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,7,1.542408723548481
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,0,0.678694392015173
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,1,0.7609244536653121
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,2,0.8914101618610131
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,3,1.0117279816082285
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,4,1.1029572837255264
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,5,1.2166541418766865
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,6,1.4089033880295712
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,7,1.5557780832288148
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,0,0.35766995444906957
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,1,0.484423014031786
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,2,0.5812895203823476
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,3,0.6067565438790722
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,4,0.6639228781665655
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,5,0.7771999182674765
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,6,0.876524048862534
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,7,1.542408723548481
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,0,0.20883319698536768
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,1,0.3088095550700901
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,2,0.3648132552471633
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,3,0.5926999658701482
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,4,0.7097982420741449
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,5,0.7928058566018941
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,6,1.1026678292189263
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,7,1.401231777354419
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,0,0.22244896529475358
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,1,0.2554126480181978
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,2,0.3594505920179245
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,3,0.5320551225328747
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,4,0.5552859910356236
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,5,0.8636386753031973
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,6,1.180174736809625
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,7,1.449613179156774
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,0,0.20883319698536928
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,1,0.30880955507009045
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,2,0.3648132552471636
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,3,0.592699965870149
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,4,0.7097982420741449
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,5,0.7928058566018941
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,6,1.1026678292189263
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,7,1.401231777354419
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,0,0.10533718026131067
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,1,0.1476462972432313
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,2,0.22017812969156295
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,3,0.231713177188733
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,4,0.2941218613891729
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,5,0.34923514305108677
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,6,0.5811908914633274
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,7,0.7576518984955513
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,0,0.22244896529475408
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,1,0.2554126480181987
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,2,0.3594505920179242
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,3,0.5320551225328738
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,4,0.5552859910356231
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,5,0.8636386753031968
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,6,1.1801747368096251
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,7,1.449613179156774
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,0,0.10533718026131067
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,1,0.14764629724323206
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,2,0.22017812969156395
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,3,0.23171317718873202
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,4,0.2941218613891725
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,5,0.3492351430510871
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,6,0.5811908914633274
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,7,0.7576518984955514
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,0,0.3971745953416671
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,1,0.5394378637724739
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,2,0.7559817464770379
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,3,0.8659389569810669
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,4,0.9599734984335737
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,5,1.1921669398096184
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,6,1.2962071291367625
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,7,1.4903314676261215
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,0,0.4077843182656246
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,1,0.5158371179547281
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,2,0.5970217009243495
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,3,0.7694165859002596
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,4,0.87124298010957
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,5,1.066008218229795
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,6,1.1471129303448984
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,7,1.4189704732300907
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,0,0.39717459534166766
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,1,0.5394378637724737
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,2,0.7559817464770381
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,3,0.8659389569810669
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,4,0.9599734984335737
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,5,1.1921669398096184
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,6,1.2962071291367623
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,7,1.4903314676261217
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,0,0.31927876399801525
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,1,0.3698270734907116
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,2,0.41214887443787
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,3,0.5491152727081957
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,4,0.6310615620196155
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,5,0.662137953728959
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,6,1.2729645995558296
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,7,1.5266699226712825
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,0,0.4077843182656235
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,1,0.5158371179547292
